01/02/11                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,59
UNUSED JUNIOR,4
UNUSED TEMPORARY TICKET,2
STAFF,14
UNUSED VIDEO,1
PSEUD,7
CARER,1
UNUSED BOOKFRIEND,2
MINIBUS,2
HOMES,1
CLASS VISITS,48
BOOKSTART,654
UNUSED EAZ BORN TO READ,1
LIBRARY MAINTENANCE,10
UNUSED DENTON PARK EAZ,1
UNUSED SURE START WESTGATE,1
UNUSED READING SCHEME,1
UNUSED SURES COWGATE BLAKELAW,5
UNUSED SURE START NEWBIGGIN,4
18+,4017
UNUSED 0-5,8
6-13,977
14-15,102
16-17,122
LEISUREPLUS CARD ADULT,22
VISUALLY IMPAIRED,3
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,467
NON AUDIO JUNIOR,95
Number of Borrowers        __________,
Active at this Branch:           6633,
----------,
- 3 -,
01/02/11                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,46
UNUSED JUNIOR,6
STAFF,16
PSEUD,10
CARER,3
UNUSED BOOKFRIEND,1
MINIBUS,29
HOMES,2
UNUSED CORPORATE,1
CLASS VISITS,43
BOOKSTART,1053
LIBRARY MAINTENANCE,14
PLAYGROUPS,2
UNUSED SURE START NORTH MOOR,29
LIFELONG LEARNING,4
18+,5671
UNUSED 0-5,9
6-13,1371
14-15,192
16-17,198
LEISUREPLUS CARD ADULT,26
VISUALLY IMPAIRED,4
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,591
NON AUDIO JUNIOR,70
Number of Borrowers        __________,
Active at this Branch:           9393,
----------,
- 5 -,
01/02/11                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,36
UNUSED JUNIOR,3
STAFF,10
PSEUD,7
CARER,2
UNUSED BOOKFRIEND,2
MINIBUS,1
CLASS VISITS,28
INTERNET USER,5
BOOKSTART,539
LIBRARY MAINTENANCE,6
UNUSED SURE START WESTGATE,7
UNUSED SURE START FOSSWAY,1
UNUSED READING SCHEME,1
UNUSED SURE START RIVERSIDE,12
UNUSED SURES COWGATE BLAKELAW,9
LIFELONG LEARNING,9
18+,2068
UNUSED 0-5,11
6-13,740
14-15,114
16-17,120
LEISUREPLUS CARD ADULT,8
VISUALLY IMPAIRED,3
NON AUDIO ADULT,244
NON AUDIO JUNIOR,75
Number of Borrowers        __________,
Active at this Branch:           4061,
----------,
- 7 -,
01/02/11                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,32
UNUSED JUNIOR,32
UNUSED TEMPORARY TICKET,1
STAFF,6
PSEUD,12
CLASS VISITS,3
INTERNET USER,1
BOOKSTART,241
LIBRARY MAINTENANCE,8
PLAYGROUPS,1
UNUSED Dfee BORN TO READ,1
18+,2399
UNUSED 0-5,6
6-13,554
14-15,56
16-17,39
LEISUREPLUS CARD ADULT,6
NON AUDIO ADULT,447
NON AUDIO JUNIOR,13
Number of Borrowers        __________,
Active at this Branch:           3858,
----------,
- 8 -,
01/02/11                     Report: reg_active_borrow,ers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,20
UNUSED JUNIOR,2
STAFF,5
PSEUD,2
CARER,2
UNUSED BOOKFRIEND,2
MINIBUS,3
BOOKSTART,273
LIBRARY MAINTENANCE,14
PLAYGROUPS,1
UNUSED SURES COWGATE BLAKELAW,2
UNUSED SURE START NEWBIGGIN,1
UNUSED SURE START NORTH MOOR,107
18+,1296
UNUSED 0-5,5
6-13,518
14-15,63
16-17,69
LEISUREPLUS CARD ADULT,5
LEISUREPLUS JUNIOR 16-17,1
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,294
NON AUDIO JUNIOR,64
Number of Borrowers        __________,
Active at this Branch:           2751,
----------,
- 9 -,
01/02/11                     Report: reg_active_borrow,ers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,25
UNUSED JUNIOR,1
STAFF,3
PSEUD,3
CLASS VISITS,15
BOOKSTART,378
LIBRARY MAINTENANCE,6
PLAYGROUPS,1
UNUSED SURE START EAST,95
UNUSED SURE START FOSSWAY,25
LIFELONG LEARNING,1
18+,1161
UNUSED 0-5,1
6-13,437
14-15,41
16-17,38
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,1
NON AUDIO ADULT,133
NON AUDIO JUNIOR,58
Number of Borrowers        __________,
Active at this Branch:           2425,
----------,
- 10 -,
01/02/11                     Report: reg_active_borrow,ers2
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,20
UNUSED JUNIOR,4
STAFF,5
PSEUD,4
CARER,1
MINIBUS,8
CLASS VISITS,14
BOOKSTART,349
LIBRARY MAINTENANCE,2
PLAYGROUPS,1
18+,1198
UNUSED 0-5,7
6-13,325
14-15,45
16-17,41
LEISUREPLUS CARD ADULT,1
LEISUREPLUS JUNIOR 16-17,1
NON AUDIO ADULT,85
NON AUDIO JUNIOR,14
Number of Borrowers        __________,
Active at this Branch:           2125,
----------,
- 11 -,
01/02/11                     Report: reg_active_borrow,ers2
Registration Branch:    9  WEST END,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,25
UNUSED JUNIOR,4
STAFF,8
PSEUD,1
CARER,1
UNUSED BOOKFRIEND,1
MINIBUS,7
CLASS VISITS,39
BOOKSTART,666
LIBRARY MAINTENANCE,1
