02/08/10                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,105
UNUSED JUNIOR,6
UNUSED TEMPORARY TICKET,1
STAFF,14
UNUSED VIDEO,1
PSEUD,6
CARER,2
UNUSED BOOKFRIEND,2
HOMES,1
CLASS VISITS,44
BOOKSTART,609
UNUSED EAZ BORN TO READ,1
LIBRARY MAINTENANCE,9
UNUSED DENTON PARK EAZ,1
UNUSED SURE START WESTGATE,2
UNUSED READING SCHEME,1
UNUSED SURE START RIVERSIDE,1
UNUSED SURES COWGATE BLAKELAW,4
UNUSED SURE START NEWBIGGIN,6
18+,4486
UNUSED 0-5,21
6-13,1134
14-15,135
16-17,155
LEISUREPLUS CARD ADULT,23
VISUALLY IMPAIRED,3
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,375
NON AUDIO JUNIOR,67
Number of Borrowers        __________,
Active at this Branch:           7217,
----------,
- 3 -,
02/08/10                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,75
UNUSED JUNIOR,9
STAFF,15
PSEUD,10
CARER,2
UNUSED BOOKFRIEND,1
MINIBUS,33
HOMES,3
UNUSED WORKER,2
UNUSED CORPORATE,1
CLASS VISITS,32
BOOKSTART,1039
LIBRARY MAINTENANCE,13
PLAYGROUPS,2
UNUSED SURES COWGATE BLAKELAW,1
UNUSED SURE START NORTH MOOR,27
LIFELONG LEARNING,2
18+,6197
UNUSED 0-5,17
6-13,1556
14-15,226
16-17,208
LEISUREPLUS CARD ADULT,28
VISUALLY IMPAIRED,4
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,420
NON AUDIO JUNIOR,62
Number of Borrowers        __________,
Active at this Branch:           9987,
----------,
- 5 -,
02/08/10                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,47
UNUSED JUNIOR,2
UNUSED TEMPORARY TICKET,1
STAFF,15
PSEUD,5
CARER,2
UNUSED BOOKFRIEND,1
MINIBUS,3
CLASS VISITS,30
INTERNET USER,5
BOOKSTART,451
LIBRARY MAINTENANCE,7
PLAYGROUPS,3
UNUSED SURE START WESTGATE,5
UNUSED SURE START FOSSWAY,1
UNUSED READING SCHEME,1
UNUSED SURE START RIVERSIDE,12
UNUSED SURES COWGATE BLAKELAW,4
LIFELONG LEARNING,1
18+,2431
UNUSED 0-5,17
6-13,837
14-15,147
16-17,133
LEISUREPLUS CARD ADULT,8
VISUALLY IMPAIRED,2
NON AUDIO ADULT,204
NON AUDIO JUNIOR,55
Number of Borrowers        __________,
Active at this Branch:           4430,
----------,
- 7 -,
02/08/10                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,48
UNUSED JUNIOR,38
UNUSED TEMPORARY TICKET,1
STAFF,7
PSEUD,12
UNUSED WORKER,1
CLASS VISITS,3
INTERNET USER,1
BOOKSTART,257
LIBRARY MAINTENANCE,10
PLAYGROUPS,1
UNUSED Dfee BORN TO READ,1
