05/05/09                     Report: reg_active_borro,wers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,168
JUNIOR,74
TEMPORARY TICKET,5
STAFF,13
VIDEO,3
PSEUD,5
CARER,3
BOOKFRIEND,6
WORKER,1
CLASS VISITS,45
BOOKSTART,638
LIBRARY MAINTENANCE,8
READING SCHEME,1
SURE START RIVERSIDE,3
SURE START COWGATE AND BLAKELAW,7
SURE START NEWBIGGIN HALL,14
SURE START NORTH MOOR,2
LIFELONG LEARNING,1
18+,4045
0-5,17
6-13,946
14-15,174
16-17,96
LEISUREPLUS CARD ADULT,15
VISUALLY IMPAIRED,4
Number of Borrowers        __________,
Active at this Branch:           6294,
----------,
- 3 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,125
JUNIOR,14
TEMPORARY TICKET,5
STAFF,16
PSEUD,11
CARER,5
BOOKFRIEND,1
MINIBUS,29
HOMES,1
WORKER,2
CORPORATE,1
CLASS VISITS,45
BOOKSTART,1160
LIBRARY MAINTENANCE,18
PLAYGROUPS,1
SURE START COWGATE AND BLAKELAW,2
SURE START NORTH MOOR,71
18+,6606
0-5,25
6-13,1706
14-15,202
16-17,209
LEISUREPLUS CARD ADULT,20
VISUALLY IMPAIRED,5
LEISUREPLUS JUNIOR 6 to 15,1
Number of Borrowers        __________,
Active at this Branch:          10281,
----------,
- 5 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,96
JUNIOR,24
TEMPORARY TICKET,8
STAFF,11
PSEUD,7
CARER,4
MINIBUS,2
CLASS VISITS,20
BOOKSTART,484
EAZ BORN TO READ,1
LIBRARY MAINTENANCE,7
SURE START WESTGATE,11
SURE START EAST,1
SURE START FOSSWAY,1
HOUSEBOUND READER,1
SURE START RIVERSIDE,32
SURE START COWGATE AND BLAKELAW,27
SURE START NORTH MOOR,3
18+,2594
0-5,26
6-13,815
14-15,119
16-17,92
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,1
Number of Borrowers        __________,
Active at this Branch:           4389,
----------,
- 7 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,113
JUNIOR,13
TEMPORARY TICKET,1
STAFF,8
PSEUD,11
WORKER,1
CLASS VISITS,1
BOOKSTART,315
LIBRARY MAINTENANCE,8
PLAYGROUPS,1
SAINSBURYS BORN TO READ,1
SURE START WESTGATE,1
READING SCHEME,1
SURE START RIVERSIDE,1
SURE START NORTH MOOR,1
18+,3432
0-5,19
6-13,599
14-15,63
16-17,56
LEISUREPLUS CARD ADULT,10
VISUALLY IMPAIRED,1
Number of Borrowers        __________,
Active at this Branch:           4657,
----------,
- 8 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,39
JUNIOR,9
TEMPORARY TICKET,1
STAFF,1
PSEUD,1
CARER,2
BOOKFRIEND,1
MINIBUS,4
CLASS VISITS,13
BOOKSTART,231
LIBRARY MAINTENANCE,16
PLAYGROUPS,1
SURE START WESTGATE,1
SURE START COWGATE AND BLAKELAW,8
SURE START NEWBIGGIN HALL,3
SURE START NORTH MOOR,261
18+,1427
0-5,10
6-13,526
14-15,61
16-17,71
LEISUREPLUS CARD ADULT,2
Number of Borrowers        __________,
Active at this Branch:           2689,
----------,
- 9 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,46
JUNIOR,7
STAFF,3
PSEUD,5
CARER,1
MINIBUS,1
WORKER,1
CLASS VISITS,21
BOOKSTART,200
LIBRARY MAINTENANCE,10
SURE START EAST,190
SURE START FOSSWAY,75
SURE START RIVERSIDE,1
18+,1231
0-5,4
6-13,424
14-15,52
16-17,37
LEISUREPLUS CARD ADULT,5
Number of Borrowers        __________,
Active at this Branch:           2314,
----------,
- 10 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,92
JUNIOR,16
STAFF,3
PSEUD,12
CARER,2
MINIBUS,11
CLASS VISITS,8
BOOKSTART,278
LIBRARY MAINTENANCE,4
PLAYGROUPS,1
SURE START EAST,1
18+,1296
0-5,19
6-13,410
14-15,56
16-17,37
VISUALLY IMPAIRED,1
Number of Borrowers        __________,
Active at this Branch:           2247,
----------,
- 11 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:    8  ZHEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
18+,1
Number of Borrowers        __________,
Active at this Branch:              1,
----------,
- 12 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:    9  BENWELL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,43
JUNIOR,9
TEMPORARY TICKET,1
STAFF,6
PSEUD,2
CARER,1
BOOKFRIEND,6
MINIBUS,11
CLASS VISITS,27
BOOKSTART,251
LIBRARY MAINTENANCE,4
PLAYGROUPS,2
SURE START WESTGATE,11
HOUSEBOUND READER,1
SURE START RIVERSIDE,431
SURE START COWGATE AND BLAKELAW,3
18+,2097
0-5,4
6-13,829
14-15,122
16-17,130
Number of Borrowers        __________,
Active at this Branch:           3991,
----------,
- 13 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:   10  ZBYKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
BOOKSTART,4
HOUSEBOUND READER,1
6-13,6
Number of Borrowers        __________,
Active at this Branch:             11,
----------,
- 14 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:   11  NEWBIGGIN HALL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,32
JUNIOR,11
TEMPORARY TICKET,2
STAFF,4
PSEUD,1
CARER,1
BOOKFRIEND,2
HOMES,1
CLASS VISITS,8
BOOKSTART,103
EAZ BORN TO READ,1
LIBRARY MAINTENANCE,3
SURE START EAST,1
SURE START COWGATE AND BLAKELAW,2
SURE START NEWBIGGIN HALL,115
SURE START NORTH MOOR,4
18+,668
0-5,5
6-13,373
14-15,39
16-17,42
LEISUREPLUS CARD ADULT,1
Number of Borrowers        __________,
Active at this Branch:           1419,
----------,
- 15 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:   12  NEWBURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,64
JUNIOR,10
STAFF,1
PSEUD,26
CLASS VISITS,3
BOOKSTART,159
BLAKELAW EAZ,1
LIBRARY MAINTENANCE,2
DENTON PARK EAZ,1
SURE START WESTGATE,1
SURE START RIVERSIDE,1
18+,650
0-5,7
6-13,180
14-15,27
16-17,33
LEISUREPLUS CARD ADULT,3
Number of Borrowers        __________,
Active at this Branch:           1169,
----------,
- 16 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:   13  BLAKELAW,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,14
JUNIOR,4
TEMPORARY TICKET,2
STAFF,1
PSEUD,1
CLASS VISITS,14
BOOKSTART,85
BLAKELAW EAZ,3
LIBRARY MAINTENANCE,10
SURE START WESTGATE,1
SURE START RIVERSIDE,1
SURE START COWGATE AND BLAKELAW,193
SURE START NEWBIGGIN HALL,1
SURE START NORTH MOOR,6
18+,277
0-5,5
6-13,220
14-15,27
16-17,19
Number of Borrowers        __________,
Active at this Branch:            884,
----------,
- 17 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:   14  CRUDDAS PARK,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,10
JUNIOR,1
PSEUD,6
CLASS VISITS,19
BOOKSTART,59
LIBRARY MAINTENANCE,1
SURE START WESTGATE,43
SURE START EAST,1
SURE START RIVERSIDE,36
SURE START NORTH MOOR,1
18+,621
6-13,182
14-15,20
16-17,23
LEISUREPLUS CARD ADULT,2
Number of Borrowers        __________,
Active at this Branch:           1025,
----------,
- 18 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:   15  FAWDON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,12
JUNIOR,3
STAFF,1
PSEUD,3
CLASS VISITS,7
BOOKSTART,49
LIBRARY MAINTENANCE,1
SURE START COWGATE AND BLAKELAW,1
SURE START NORTH MOOR,54
18+,282
6-13,131
14-15,15
16-17,8
LEISUREPLUS CARD ADULT,3
VISUALLY IMPAIRED,2
Number of Borrowers        __________,
Active at this Branch:            572,
----------,
- 19 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:   16  ZWALKERVILLE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,4
JUNIOR,1
18+,43
6-13,1
14-15,1
Number of Borrowers        __________,
Active at this Branch:             50,
----------,
- 20 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:   17  ZSCOTSWOOD,
,Number of
Borrower Category,Borrowers
-------- --------,---------
JUNIOR,3
CLASS VISITS,1
18+,13
6-13,4
14-15,1
16-17,1
Number of Borrowers        __________,
Active at this Branch:             23,
----------,
- 21 -,
05/05/09                     Report: reg_active_borro,wers2
Registration Branch:   18  ZMONTAGU,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,3
MINIBUS,1
18+,15
6-13,5
14-15,2
Number of Borrowers        __________,
Active at this Branch:             26,
----------,
- 22 -,
