30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,20
UNUSED JUNIOR,2
EXPIRED BORROWERS,202
STAFF,18
PSEUD,4
UNUSED BOOKFRIEND,1
MINIBUS,1
CLASS VISITS,45
BOOKSTART,460
LIBRARY MAINTENANCE,10
LIFELONG LEARNING,1
18+,3430
UNUSED 0-5,5
6 to 13,769
14-15,83
16-17,80
LEISUREPLUS CARD ADULT,23
VISUALLY IMPAIRED,22
NON AUDIO ADULT,493
NON AUDIO JUNIOR,104
Number of Borrowers        __________,
Active at this Branch:           5773,
----------,
- 2 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,14
UNUSED JUNIOR,2
EXPIRED BORROWERS,298
STAFF,17
PSEUD,8
CARER,5
MINIBUS,24
CLASS VISITS,36
BOOKSTART,913
LIBRARY MAINTENANCE,5
PLAYGROUPS,3
HOUSEBOUND READER,2
UNUSED SURE START NORTH MOOR,8
LIFELONG LEARNING,4
18+,4854
UNUSED 0-5,4
6 to 13,1141
14-15,155
16-17,131
LEISUREPLUS CARD ADULT,20
VISUALLY IMPAIRED,26
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,593
NON AUDIO JUNIOR,88
Number of Borrowers        __________,
Active at this Branch:           8352,
----------,
- 4 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,14
EXPIRED BORROWERS,127
STAFF,13
PSEUD,19
UNUSED BOOKFRIEND,1
MINIBUS,1
HOMES,1
CLASS VISITS,7
BOOKSTART,324
UNUSED EAZ BORN TO READ,1
LIBRARY MAINTENANCE,1
PLAYGROUPS,4
HOUSEBOUND READER,2
UNUSED SURE START RIVERSIDE,2
UNUSED SURES COWGATE BLAKELAW,1
18+,1884
UNUSED 0-5,3
6 to 13,649
14-15,95
16-17,105
LEISUREPLUS CARD ADULT,9
VISUALLY IMPAIRED,14
NON AUDIO ADULT,316
NON AUDIO JUNIOR,84
Number of Borrowers        __________,
Active at this Branch:           3677,
----------,
- 6 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,17
EXPIRED BORROWERS,138
STAFF,5
PSEUD,9
MINIBUS,1
CLASS VISITS,13
BOOKSTART,188
LIBRARY MAINTENANCE,3
18+,2014
6 to 13,473
14-15,47
16-17,34
LEISUREPLUS CARD ADULT,4
VISUALLY IMPAIRED,8
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,404
NON AUDIO JUNIOR,15
Number of Borrowers        __________,
Active at this Branch:           3374,
----------,
- 7 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,10
UNUSED JUNIOR,5
EXPIRED BORROWERS,86
STAFF,11
PSEUD,2
CARER,7
MINIBUS,6
CLASS VISITS,12
BOOKSTART,290
LIBRARY MAINTENANCE,12
UNUSED SURE START NORTH MOOR,20
18+,1152
UNUSED 0-5,1
6 to 13,431
14-15,43
16-17,57
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,16
NON AUDIO ADULT,280
NON AUDIO JUNIOR,72
Number of Borrowers        __________,
Active at this Branch:           2514,
----------,
- 8 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,8
UNUSED JUNIOR,1
EXPIRED BORROWERS,80
STAFF,4
PSEUD,3
CARER,2
CLASS VISITS,43
BOOKSTART,367
LIBRARY MAINTENANCE,10
PLAYGROUPS,2
UNUSED SURE START EAST,7
UNUSED SURE START FOSSWAY,1
18+,984
UNUSED 0-5,1
6 to 13,307
14-15,35
16-17,44
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,19
NON AUDIO ADULT,204
NON AUDIO JUNIOR,49
Number of Borrowers        __________,
Active at this Branch:           2173,
----------,
- 9 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,9
UNUSED JUNIOR,1
EXPIRED BORROWERS,62
STAFF,6
PSEUD,7
CARER,1
MINIBUS,5
CLASS VISITS,6
BOOKSTART,393
LIBRARY MAINTENANCE,2
PLAYGROUPS,1
18+,1049
UNUSED 0-5,2
6 to 13,314
14-15,25
16-17,41
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,15
NON AUDIO ADULT,90
NON AUDIO JUNIOR,17
Number of Borrowers        __________,
Active at this Branch:           2047,
----------,
- 10 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:    9  WEST END,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,2
UNUSED JUNIOR,2
EXPIRED BORROWERS,133
STAFF,14
PSEUD,3
CARER,3
MINIBUS,5
CLASS VISITS,51
BOOKSTART,493
UNUSED SURE START RIVERSIDE,7
UNUSED SURES COWGATE BLAKELAW,1
18+,1551
6 to 13,631
14-15,84
16-17,59
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,14
NON AUDIO ADULT,1015
NON AUDIO JUNIOR,347
Number of Borrowers        __________,
Active at this Branch:           4417,
----------,
- 11 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:   10  ZBYKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
6 to 13,2
Number of Borrowers        __________,
Active at this Branch:              2,
----------,
- 12 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:   11  NEWBIGGIN HALL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,2
UNUSED JUNIOR,1
EXPIRED BORROWERS,68
STAFF,3
PSEUD,9
CARER,1
CLASS VISITS,6
BOOKSTART,134
LIBRARY MAINTENANCE,1
PLAYGROUPS,1
UNUSED NEWBIGGIN HALL EAZ,1
HOUSEBOUND READER,1
UNUSED SURE START NEWBIGGIN,6
18+,606
6 to 13,249
14-15,39
16-17,27
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,6
NON AUDIO ADULT,128
NON AUDIO JUNIOR,33
Number of Borrowers        __________,
Active at this Branch:           1323,
----------,
- 13 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:   12  NEWBURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,6
UNUSED JUNIOR,1
EXPIRED BORROWERS,44
STAFF,7
PSEUD,71
HOMES,11
CLASS VISITS,1
BOOKSTART,212
LIBRARY MAINTENANCE,1
18+,566
6 to 13,144
14-15,17
16-17,21
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,4
NON AUDIO ADULT,91
NON AUDIO JUNIOR,21
Number of Borrowers        __________,
Active at this Branch:           1219,
----------,
- 14 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:   13  BLAKELAW,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,7
EXPIRED BORROWERS,25
PSEUD,1
CLASS VISITS,16
BOOKSTART,145
LIBRARY MAINTENANCE,5
UNUSED SURES COWGATE BLAKELAW,9
18+,236
6 to 13,185
14-15,18
16-17,16
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,6
NON AUDIO ADULT,74
NON AUDIO JUNIOR,46
Number of Borrowers        __________,
Active at this Branch:            790,
----------,
- 15 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:   14  CRUDDAS PARK,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,6
UNUSED JUNIOR,4
EXPIRED BORROWERS,40
STAFF,1
PSEUD,5
CLASS VISITS,17
BOOKSTART,62
LIBRARY MAINTENANCE,1
18+,410
6 to 13,141
14-15,20
16-17,7
LEISUREPLUS CARD ADULT,5
VISUALLY IMPAIRED,9
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,162
NON AUDIO JUNIOR,26
Number of Borrowers        __________,
Active at this Branch:            917,
----------,
- 16 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:   15  FAWDON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,2
EXPIRED BORROWERS,19
PSEUD,6
CLASS VISITS,2
BOOKSTART,90
LIBRARY MAINTENANCE,1
UNUSED SURE START NORTH MOOR,2
18+,192
UNUSED 0-5,1
6 to 13,88
14-15,10
16-17,12
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,1
NON AUDIO ADULT,42
NON AUDIO JUNIOR,19
Number of Borrowers        __________,
Active at this Branch:            489,
----------,
- 17 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:   16  ZWALKERVILLE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,2
EXPIRED BORROWERS,3
18+,23
LEISUREPLUS CARD ADULT,1
NON AUDIO ADULT,2
Number of Borrowers        __________,
Active at this Branch:             31,
----------,
- 18 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:   17  ZSCOTSWOOD,
,Number of
Borrower Category,Borrowers
-------- --------,---------
18+,5
6 to 13,1
16-17,1
Number of Borrowers        __________,
Active at this Branch:              7,
----------,
- 19 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:   18  ZMONTAGU,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,1
EXPIRED BORROWERS,1
MINIBUS,1
18+,7
NON AUDIO ADULT,1
Number of Borrowers        __________,
Active at this Branch:             11,
----------,
- 20 -,
30/05/12                     Report: reg_active_borrow,ers2
Registration Branch:   19  DINNINGTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,1
EXPIRED BORROWERS,15
STAFF,1
PSEUD,2
CLASS VISITS,9
BOOKSTART,46
LIBRARY MAINTENANCE,1
18+,169
6 to 13,52
14-15,7
16-17,6
VISUALLY IMPAIRED,5
NON AUDIO ADULT,6
