30/04/12                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,24
UNUSED JUNIOR,2
EXPIRED BORROWERS,229
STAFF,18
PSEUD,5
UNUSED BOOKFRIEND,1
MINIBUS,1
CLASS VISITS,45
BOOKSTART,475
LIBRARY MAINTENANCE,10
LIFELONG LEARNING,1
18+,3458
UNUSED 0-5,3
6 to 13,786
14-15,81
16-17,84
LEISUREPLUS CARD ADULT,22
VISUALLY IMPAIRED,24
NON AUDIO ADULT,494
NON AUDIO JUNIOR,102
Number of Borrowers        __________,
Active at this Branch:           5865,
----------,
- 2 -,
30/04/12                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,16
UNUSED JUNIOR,2
EXPIRED BORROWERS,385
STAFF,17
PSEUD,9
CARER,5
MINIBUS,23
CLASS VISITS,39
BOOKSTART,918
LIBRARY MAINTENANCE,5
PLAYGROUPS,3
HOUSEBOUND READER,2
UNUSED SURE START NORTH MOOR,9
LIFELONG LEARNING,4
18+,4867
UNUSED 0-5,4
6 to 13,1148
14-15,156
16-17,136
LEISUREPLUS CARD ADULT,20
VISUALLY IMPAIRED,26
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,598
NON AUDIO JUNIOR,87
Number of Borrowers        __________,
Active at this Branch:           8480,
----------,
- 4 -,
30/04/12                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,17
EXPIRED BORROWERS,158
STAFF,12
PSEUD,18
UNUSED BOOKFRIEND,1
MINIBUS,1
HOMES,1
CLASS VISITS,7
BOOKSTART,333
UNUSED EAZ BORN TO READ,1
LIBRARY MAINTENANCE,1
PLAYGROUPS,4
HOUSEBOUND READER,2
UNUSED SURE START RIVERSIDE,2
UNUSED SURES COWGATE BLAKELAW,2
18+,1880
UNUSED 0-5,3
6 to 13,646
14-15,92
16-17,108
LEISUREPLUS CARD ADULT,10
VISUALLY IMPAIRED,13
NON AUDIO ADULT,307
NON AUDIO JUNIOR,85
Number of Borrowers        __________,
Active at this Branch:           3704,
----------,
- 6 -,
30/04/12                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,19
EXPIRED BORROWERS,161
STAFF,5
PSEUD,9
CLASS VISITS,13
BOOKSTART,184
LIBRARY MAINTENANCE,3
18+,1991
UNUSED 0-5,1
6 to 13,472
14-15,45
16-17,35
LEISUREPLUS CARD ADULT,4
VISUALLY IMPAIRED,7
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,385
NON AUDIO JUNIOR,15
Number of Borrowers        __________,
Active at this Branch:           3350,
----------,
- 7 -,
30/04/12                     Report: reg_active_borrow,ers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,11
UNUSED JUNIOR,5
EXPIRED BORROWERS,107
STAFF,10
PSEUD,2
CARER,7
MINIBUS,6
CLASS VISITS,11
BOOKSTART,297
LIBRARY MAINTENANCE,12
UNUSED SURE START NORTH MOOR,23
18+,1133
UNUSED 0-5,1
6 to 13,428
14-15,45
16-17,61
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,16
NON AUDIO ADULT,272
NON AUDIO JUNIOR,72
Number of Borrowers        __________,
Active at this Branch:           2520,
----------,
- 8 -,
30/04/12                     Report: reg_active_borrow,ers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,8
UNUSED JUNIOR,1
EXPIRED BORROWERS,99
STAFF,4
PSEUD,3
CARER,2
CLASS VISITS,43
BOOKSTART,372
LIBRARY MAINTENANCE,9
PLAYGROUPS,2
UNUSED SURE START EAST,7
UNUSED SURE START FOSSWAY,1
18+,971
UNUSED 0-5,1
6 to 13,311
14-15,35
16-17,44
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,19
NON AUDIO ADULT,207
NON AUDIO JUNIOR,49
Number of Borrowers        __________,
Active at this Branch:           2190,
----------,
- 9 -,
30/04/12                     Report: reg_active_borrow,ers2
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,11
UNUSED JUNIOR,1
EXPIRED BORROWERS,83
STAFF,6
PSEUD,7
CARER,1
MINIBUS,6
CLASS VISITS,5
BOOKSTART,402
LIBRARY MAINTENANCE,2
PLAYGROUPS,1
18+,1042
UNUSED 0-5,2
6 to 13,319
14-15,26
16-17,45
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,17
NON AUDIO ADULT,83
NON AUDIO JUNIOR,17
Number of Borrowers        __________,
Active at this Branch:           2077,
----------,
- 10 -,
30/04/12                     Report: reg_active_borrow,ers2
Registration Branch:    9  WEST END,
,Number of
