01/03/11                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,53
UNUSED JUNIOR,4
UNUSED TEMPORARY TICKET,1
STAFF,14
UNUSED VIDEO,1
PSEUD,7
CARER,1
UNUSED BOOKFRIEND,2
MINIBUS,2
HOMES,1
CLASS VISITS,47
BOOKSTART,650
LIBRARY MAINTENANCE,10
UNUSED DENTON PARK EAZ,1
UNUSED SURE START WESTGATE,1
UNUSED READING SCHEME,1
UNUSED SURES COWGATE BLAKELAW,5
UNUSED SURE START NEWBIGGIN,4
18+,3990
UNUSED 0-5,8
6-13,978
14-15,107
16-17,121
LEISUREPLUS CARD ADULT,23
VISUALLY IMPAIRED,3
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,462
NON AUDIO JUNIOR,95
Number of Borrowers        __________,
Active at this Branch:           6594,
----------,
- 3 -,
01/03/11                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,44
UNUSED JUNIOR,5
STAFF,15
PSEUD,11
CARER,4
UNUSED BOOKFRIEND,1
MINIBUS,29
HOMES,1
UNUSED CORPORATE,1
CLASS VISITS,44
BOOKSTART,1054
LIBRARY MAINTENANCE,15
PLAYGROUPS,2
UNUSED SURE START NORTH MOOR,28
LIFELONG LEARNING,4
18+,5662
UNUSED 0-5,9
6-13,1373
14-15,182
16-17,198
LEISUREPLUS CARD ADULT,26
VISUALLY IMPAIRED,4
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,594
NON AUDIO JUNIOR,68
Number of Borrowers        __________,
Active at this Branch:           9376,
----------,
- 5 -,
01/03/11                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,33
UNUSED JUNIOR,3
STAFF,10
PSEUD,6
CARER,2
UNUSED BOOKFRIEND,2
MINIBUS,1
CLASS VISITS,28
INTERNET USER,5
BOOKSTART,540
LIBRARY MAINTENANCE,6
UNUSED SURE START WESTGATE,7
UNUSED READING SCHEME,1
UNUSED SURE START RIVERSIDE,11
UNUSED SURES COWGATE BLAKELAW,9
LIFELONG LEARNING,9
18+,2030
UNUSED 0-5,10
6-13,718
14-15,114
16-17,118
LEISUREPLUS CARD ADULT,8
VISUALLY IMPAIRED,3
NON AUDIO ADULT,229
NON AUDIO JUNIOR,72
Number of Borrowers        __________,
Active at this Branch:           3975,
----------,
- 7 -,
01/03/11                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,29
UNUSED JUNIOR,32
UNUSED TEMPORARY TICKET,1
STAFF,6
PSEUD,12
CLASS VISITS,3
INTERNET USER,1
BOOKSTART,241
LIBRARY MAINTENANCE,8
UNUSED Dfee BORN TO READ,1
18+,2379
UNUSED 0-5,6
6-13,547
14-15,56
16-17,41
LEISUREPLUS CARD ADULT,7
NON AUDIO ADULT,431
NON AUDIO JUNIOR,13
Number of Borrowers        __________,
Active at this Branch:           3814,
----------,
- 8 -,
01/03/11                     Report: reg_active_borrow,ers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,20
UNUSED JUNIOR,2
STAFF,5
PSEUD,2
CARER,2
UNUSED BOOKFRIEND,2
MINIBUS,4
CLASS VISITS,1
BOOKSTART,284
LIBRARY MAINTENANCE,14
PLAYGROUPS,1
UNUSED SURES COWGATE BLAKELAW,2
UNUSED SURE START NORTH MOOR,102
18+,1299
UNUSED 0-5,4
6-13,523
14-15,57
16-17,62
LEISUREPLUS CARD ADULT,5
LEISUREPLUS JUNIOR 16-17,1
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,277
NON AUDIO JUNIOR,64
Number of Borrowers        __________,
Active at this Branch:           2735,
----------,
- 9 -,
01/03/11                     Report: reg_active_borrow,ers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,22
UNUSED JUNIOR,1
STAFF,3
PSEUD,3
CLASS VISITS,27
BOOKSTART,404
LIBRARY MAINTENANCE,6
PLAYGROUPS,1
UNUSED SURE START EAST,91
UNUSED SURE START FOSSWAY,26
LIFELONG LEARNING,1
18+,1158
UNUSED 0-5,1
6-13,433
14-15,39
16-17,39
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,1
NON AUDIO ADULT,140
NON AUDIO JUNIOR,60
Number of Borrowers        __________,
Active at this Branch:           2458,
----------,
- 10 -,
01/03/11                     Report: reg_active_borrow,ers2
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,17
UNUSED JUNIOR,4
STAFF,5
PSEUD,4
CARER,1
MINIBUS,8
CLASS VISITS,15
BOOKSTART,353
LIBRARY MAINTENANCE,3
PLAYGROUPS,1
18+,1184
UNUSED 0-5,7
6-13,329
14-15,43
16-17,41
