Number of Borrowers Active 12/04/05       __________,
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1774
JUNIOR,735
TEMPORARY TICKET,7
SUBSCRIPTION,3
STAFF,10
VIDEO,508
PSEUD,5
CHILDMINDER,1
WORKER,3
CLASS VISITS,25
BORN TO READ,303
EAZ BORN TO READ,1
LIBRARY MAINTENANCE,14
DENTON PARK EAZ,1
SURE START WESTGATE,1
SURE START EAST,1
HOUSEBOUND READER,1
SURE START ARMSTRONG,3
SURE START COWGATE AND BLAKELAW,6
SURE START NEWBIGGIN HALL,8
SURE START NORTH MOOR,2
LIFELONG LEARNING,2
18+,2855
0-5,41
6-13,694
14-15,104
16-17,71
Number of Borrowers        __________,
Active at this Branch:           7179,
----------,
- 3 -,
12/04/05                     Report: reg_active_borrow,ers
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,2301
JUNIOR,743
STUDENT,3
TEMPORARY TICKET,18
SUBSCRIPTION,3
STAFF,8
VIDEO,4
PSEUD,3
CHILDMINDER,6
BOOKFRIEND,1
MINIBUS,25
WORKER,81
CORPORATE,2
CLASS VISITS,10
BORN TO READ,367
LIBRARY MAINTENANCE,15
RESERVATIONS,1
Dfee BORN TO READ,2
SURE START EAST,1
HOUSEBOUND READER,1
SURE START NORTH MOOR,32
18+,3147
0-5,44
6-13,728
14-15,106
16-17,98
Number of Borrowers        __________,
Active at this Branch:           7750,
----------,
- 5 -,
12/04/05                     Report: reg_active_borrow,ers
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1066
JUNIOR,477
STUDENT,1
TEMPORARY TICKET,1
STAFF,5
VIDEO,5
PSEUD,10
CHILDMINDER,2
BOOKFRIEND,4
WORKER,4
CLASS VISITS,4
BORN TO READ,66
EAZ BORN TO READ,7
LIBRARY MAINTENANCE,2
PLAYGROUPS,1
SURE START WESTGATE,4
SURE START EAST,3
SURE START FOSSWAY,1
READING SCHEME,2
SURE START ARMSTRONG,6
SURE START COWGATE AND BLAKELAW,10
SURE START NEWBIGGIN HALL,1
SURE START NORTH MOOR,1
18+,1131
0-5,26
6-13,378
14-15,80
16-17,68
Number of Borrowers        __________,
Active at this Branch:           3366,
----------,
- 7 -,
12/04/05                     Report: reg_active_borrow,ers
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1142
JUNIOR,339
TEMPORARY TICKET,1
SUBSCRIPTION,1
STAFF,6
VIDEO,4
PSEUD,8
CHILDMINDER,1
BOOKFRIEND,1
MINIBUS,1
WORKER,14
CLASS VISITS,2
BORN TO READ,214
EAZ BORN TO READ,7
LIBRARY MAINTENANCE,7
PLAYGROUPS,1
Dfee BORN TO READ,4
SAINSBURYS BORN TO READ,23
SURE START WESTGATE,11
SURE START EAST,3
SURE START FOSSWAY,1
SURE START ARMSTRONG,6
SURE START COWGATE AND BLAKELAW,4
SURE START NORTH MOOR,4
LIFELONG LEARNING,1
18+,1457
0-5,30
6-13,223
14-15,29
16-17,21
Number of Borrowers        __________,
Active at this Branch:           3566,
----------,
- 9 -,
12/04/05                     Report: reg_active_borrow,ers
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,435
JUNIOR,203
STAFF,3
CHILDMINDER,4
MINIBUS,11
CORPORATE,2
CLASS VISITS,10
BORN TO READ,100
LIBRARY MAINTENANCE,3
