01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,173
JUNIOR,77
TEMPORARY TICKET,7
STAFF,12
VIDEO,3
PSEUD,5
CARER,3
BOOKFRIEND,6
WORKER,1
CLASS VISITS,44
BOOKSTART,635
LIBRARY MAINTENANCE,8
SURE START WESTGATE,1
READING SCHEME,1
SURE START RIVERSIDE,3
SURE START COWGATE AND BLAKELAW,8
SURE START NEWBIGGIN HALL,13
SURE START NORTH MOOR,1
LIFELONG LEARNING,1
18+,4018
0-5,15
6-13,946
14-15,178
16-17,97
LEISUREPLUS CARD ADULT,15
VISUALLY IMPAIRED,4
Number of Borrowers        __________,
Active at this Branch:           6275,
----------,
- 3 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,134
JUNIOR,18
TEMPORARY TICKET,6
STAFF,15
PSEUD,10
CARER,5
BOOKFRIEND,1
MINIBUS,29
HOMES,1
WORKER,2
CORPORATE,1
CLASS VISITS,45
BOOKSTART,1167
LIBRARY MAINTENANCE,18
PLAYGROUPS,1
SURE START COWGATE AND BLAKELAW,2
SURE START NORTH MOOR,76
18+,6711
0-5,27
6-13,1719
14-15,210
16-17,210
LEISUREPLUS CARD ADULT,19
VISUALLY IMPAIRED,5
LEISUREPLUS JUNIOR 6 to 15,1
Number of Borrowers        __________,
Active at this Branch:          10433,
----------,
- 5 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,97
JUNIOR,23
TEMPORARY TICKET,12
STAFF,12
PSEUD,7
CARER,4
MINIBUS,2
CLASS VISITS,20
BOOKSTART,475
EAZ BORN TO READ,1
LIBRARY MAINTENANCE,7
SURE START WESTGATE,10
SURE START EAST,1
SURE START FOSSWAY,1
READING SCHEME,1
HOUSEBOUND READER,1
SURE START RIVERSIDE,39
SURE START COWGATE AND BLAKELAW,25
SURE START NORTH MOOR,3
18+,2563
0-5,26
6-13,829
14-15,121
16-17,94
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,1
Number of Borrowers        __________,
Active at this Branch:           4377,
----------,
- 7 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,123
JUNIOR,15
TEMPORARY TICKET,3
STAFF,9
PSEUD,12
WORKER,1
CLASS VISITS,1
BOOKSTART,325
EAZ BORN TO READ,1
LIBRARY MAINTENANCE,8
PLAYGROUPS,1
SAINSBURYS BORN TO READ,1
SURE START WESTGATE,1
SURE START FOSSWAY,1
READING SCHEME,1
SURE START RIVERSIDE,1
SURE START NORTH MOOR,1
18+,3419
0-5,19
6-13,595
14-15,62
16-17,54
LEISUREPLUS CARD ADULT,10
VISUALLY IMPAIRED,1
Number of Borrowers        __________,
Active at this Branch:           4665,
----------,
- 9 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,41
JUNIOR,8
TEMPORARY TICKET,1
STAFF,1
PSEUD,1
CARER,2
BOOKFRIEND,1
MINIBUS,4
CLASS VISITS,13
BOOKSTART,227
LIBRARY MAINTENANCE,17
PLAYGROUPS,1
SURE START WESTGATE,1
SURE START COWGATE AND BLAKELAW,9
SURE START NEWBIGGIN HALL,3
SURE START NORTH MOOR,272
18+,1460
0-5,10
6-13,537
14-15,59
16-17,73
LEISUREPLUS CARD ADULT,2
Number of Borrowers        __________,
Active at this Branch:           2743,
----------,
- 10 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,55
JUNIOR,12
STAFF,3
PSEUD,5
CARER,1
MINIBUS,1
WORKER,1
CLASS VISITS,21
BOOKSTART,175
LIBRARY MAINTENANCE,10
SURE START EAST,179
SURE START FOSSWAY,67
SURE START RIVERSIDE,1
18+,1225
0-5,6
6-13,410
14-15,50
16-17,42
LEISUREPLUS CARD ADULT,4
Number of Borrowers        __________,
Active at this Branch:           2268,
----------,
- 11 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,80
JUNIOR,16
STAFF,3
PSEUD,10
CARER,2
MINIBUS,11
CLASS VISITS,7
BOOKSTART,269
LIBRARY MAINTENANCE,4
PLAYGROUPS,1
SURE START EAST,1
18+,1253
0-5,17
6-13,399
14-15,56
16-17,35
VISUALLY IMPAIRED,1
Number of Borrowers        __________,
Active at this Branch:           2165,
----------,
- 12 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:    8  ZHEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
18+,1
Number of Borrowers        __________,
Active at this Branch:              1,
----------,
- 13 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:    9  BENWELL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,42
JUNIOR,10
TEMPORARY TICKET,1
STAFF,5
PSEUD,2
CARER,1
BOOKFRIEND,5
MINIBUS,9
CLASS VISITS,21
BOOKSTART,236
LIBRARY MAINTENANCE,4
SURE START WESTGATE,8
HOUSEBOUND READER,1
SURE START RIVERSIDE,400
SURE START COWGATE AND BLAKELAW,3
18+,1985
0-5,4
6-13,807
14-15,112
16-17,128
Number of Borrowers        __________,
Active at this Branch:           3784,
----------,
- 14 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   10  ZBYKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
BOOKSTART,4
HOUSEBOUND READER,1
6-13,6
Number of Borrowers        __________,
Active at this Branch:             11,
----------,
- 15 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   11  NEWBIGGIN HALL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,31
JUNIOR,11
TEMPORARY TICKET,2
STAFF,4
PSEUD,1
CARER,1
BOOKFRIEND,2
HOMES,1
CLASS VISITS,9
BOOKSTART,99
EAZ BORN TO READ,1
LIBRARY MAINTENANCE,3
SURE START EAST,1
SURE START COWGATE AND BLAKELAW,2
SURE START NEWBIGGIN HALL,136
SURE START NORTH MOOR,3
18+,666
0-5,3
6-13,363
14-15,39
16-17,42
LEISUREPLUS CARD ADULT,1
Number of Borrowers        __________,
Active at this Branch:           1421,
----------,
- 16 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   12  NEWBURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,70
JUNIOR,10
STAFF,1
PSEUD,26
CLASS VISITS,3
BOOKSTART,173
BLAKELAW EAZ,2
LIBRARY MAINTENANCE,3
DENTON PARK EAZ,1
SURE START WESTGATE,1
SURE START RIVERSIDE,1
18+,640
0-5,8
6-13,178
14-15,27
16-17,35
LEISUREPLUS CARD ADULT,3
Number of Borrowers        __________,
Active at this Branch:           1182,
----------,
- 17 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   13  BLAKELAW,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,15
JUNIOR,5
TEMPORARY TICKET,2
STAFF,1
PSEUD,1
CLASS VISITS,15
BOOKSTART,87
BLAKELAW EAZ,6
LIBRARY MAINTENANCE,10
SURE START WESTGATE,1
SURE START RIVERSIDE,1
SURE START COWGATE AND BLAKELAW,185
SURE START NEWBIGGIN HALL,1
SURE START NORTH MOOR,6
18+,279
0-5,6
6-13,219
14-15,29
16-17,22
Number of Borrowers        __________,
Active at this Branch:            891,
----------,
- 18 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   14  CRUDDAS PARK,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,13
JUNIOR,2
PSEUD,6
CLASS VISITS,20
BOOKSTART,54
LIBRARY MAINTENANCE,1
SURE START WESTGATE,29
SURE START EAST,1
SURE START RIVERSIDE,39
SURE START NORTH MOOR,1
18+,609
6-13,187
14-15,19
16-17,22
LEISUREPLUS CARD ADULT,2
Number of Borrowers        __________,
Active at this Branch:           1005,
----------,
- 19 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   15  FAWDON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,14
JUNIOR,3
STAFF,1
PSEUD,3
CLASS VISITS,7
BOOKSTART,46
LIBRARY MAINTENANCE,1
SURE START COWGATE AND BLAKELAW,1
SURE START NORTH MOOR,57
18+,279
6-13,128
14-15,16
16-17,8
LEISUREPLUS CARD ADULT,3
VISUALLY IMPAIRED,2
Number of Borrowers        __________,
Active at this Branch:            569,
----------,
- 20 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   16  ZWALKERVILLE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,4
JUNIOR,1
18+,43
6-13,1
14-15,1
Number of Borrowers        __________,
Active at this Branch:             50,
----------,
- 21 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   17  ZSCOTSWOOD,
,Number of
Borrower Category,Borrowers
-------- --------,---------
JUNIOR,3
CLASS VISITS,1
18+,13
6-13,4
14-15,1
16-17,1
Number of Borrowers        __________,
Active at this Branch:             23,
----------,
- 22 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   18  ZMONTAGU,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,3
MINIBUS,1
18+,14
6-13,5
14-15,2
Number of Borrowers        __________,
Active at this Branch:             25,
----------,
- 23 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   19  DINNINGTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,3
JUNIOR,1
PSEUD,2
BOOKFRIEND,4
HOMES,1
CLASS VISITS,6
BOOKSTART,31
LIBRARY MAINTENANCE,1
18+,199
6-13,57
14-15,2
16-17,8
LEISUREPLUS CARD ADULT,1
Number of Borrowers        __________,
Active at this Branch:            316,
----------,
- 24 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   20  DENTON BURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,66
JUNIOR,13
TEMPORARY TICKET,4
STAFF,9
PSEUD,2
BOOKFRIEND,1
MINIBUS,4
CLASS VISITS,2
BOOKSTART,279
SURE START WESTGATE,3
HOUSEBOUND READER,1
SURE START RIVERSIDE,69
SURE START COWGATE AND BLAKELAW,1
SURE START NEWBIGGIN HALL,2
SURE START NORTH MOOR,1
18+,1381
0-5,4
6-13,389
14-15,51
16-17,39
LEISUREPLUS CARD ADULT,3
Number of Borrowers        __________,
Active at this Branch:           2324,
----------,
- 25 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   21  MOBILE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,7
JUNIOR,1
STAFF,1
PSEUD,1
CARER,1
MINIBUS,1
BOOKSTART,6
BLAKELAW EAZ,2
18+,357
0-5,1
6-13,104
14-15,5
16-17,1
Number of Borrowers        __________,
Active at this Branch:            488,
----------,
- 26 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   23  MOORSIDE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,13
JUNIOR,5
STAFF,2
PSEUD,3
CARER,1
CLASS VISITS,21
BOOKSTART,92
EAZ BORN TO READ,1
LIBRARY MAINTENANCE,1
PLAYGROUPS,1
SURE START WESTGATE,39
SURE START RIVERSIDE,67
SURE START NORTH MOOR,1
18+,286
0-5,5
6-13,271
14-15,27
16-17,16
Number of Borrowers        __________,
Active at this Branch:            852,
----------,
- 27 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   24  PRIORITY SERVICES,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,5
JUNIOR,1
TEMPORARY TICKET,2
STAFF,3
PSEUD,8
HOMES,125
CLASS VISITS,2
BOOKSTART,18
LIBRARY MAINTENANCE,2
PLAYGROUPS,118
SURE START WESTGATE,1
SURE START EAST,1
SURE START FOSSWAY,1
READING SCHEME,1
HOUSEBOUND READER,564
SURE START COWGATE AND BLAKELAW,2
LIFELONG LEARNING,1
18+,39
6-13,89
LEISUREPLUS CARD ADULT,1
Number of Borrowers        __________,
Active at this Branch:            984,
----------,
- 28 -,
01/04/09                     Report: reg_active_borrow,ers2
Registration Branch:   28  LOCAL STUDIES,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,86
JUNIOR,4
STUDENT,1
TEMPORARY TICKET,4
STAFF,6
PSEUD,1
BOOKSTART,112
SURE START EAST,5
SURE START FOSSWAY,2
SURE START RIVERSIDE,8
SURE START COWGATE AND BLAKELAW,1
SURE START NEWBIGGIN HALL,2
