01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,162
JUNIOR,12
TEMPORARY TICKET,3
STAFF,16
VIDEO,4
PSEUD,5
CARER,3
BOOKFRIEND,6
CLASS VISITS,42
BOOKSTART,606
LIBRARY MAINTENANCE,8
READING SCHEME,2
SURE START RIVERSIDE,2
SURE START COWGATE AND BLAKELAW,7
SURE START NEWBIGGIN HALL,12
SURE START NORTH MOOR,2
LIFELONG LEARNING,1
18+,4804
0-5,36
6-13,1057
14-15,199
16-17,141
LEISUREPLUS CARD ADULT,21
VISUALLY IMPAIRED,4
LEISUREPLUS JUNIOR 6 to 15,2
Number of Borrowers        __________,
Active at this Branch:           7157,
----------,
- 3 -,
01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,112
JUNIOR,14
TEMPORARY TICKET,1
STAFF,14
PSEUD,10
CARER,5
BOOKFRIEND,1
MINIBUS,27
HOMES,1
WORKER,2
CORPORATE,1
CLASS VISITS,40
BOOKSTART,1164
LIBRARY MAINTENANCE,19
PLAYGROUPS,1
SURE START COWGATE AND BLAKELAW,1
SURE START NORTH MOOR,55
18+,6880
0-5,23
6-13,1721
14-15,275
16-17,230
LEISUREPLUS CARD ADULT,24
VISUALLY IMPAIRED,5
LEISUREPLUS JUNIOR 6 to 15,2
Number of Borrowers        __________,
Active at this Branch:          10628,
----------,
- 5 -,
01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,87
JUNIOR,19
TEMPORARY TICKET,3
STAFF,9
PSEUD,7
CARER,2
BOOKFRIEND,1
MINIBUS,2
WORKER,1
CLASS VISITS,19
BOOKSTART,489
EAZ BORN TO READ,1
LIBRARY MAINTENANCE,5
SURE START WESTGATE,11
SURE START EAST,1
HOUSEBOUND READER,1
SURE START RIVERSIDE,26
SURE START COWGATE AND BLAKELAW,19
18+,2726
0-5,26
6-13,896
14-15,136
16-17,109
LEISUREPLUS CARD ADULT,4
VISUALLY IMPAIRED,1
Number of Borrowers        __________,
Active at this Branch:           4601,
----------,
- 7 -,
01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,92
JUNIOR,12
TEMPORARY TICKET,1
STAFF,9
PSEUD,11
WORKER,2
CLASS VISITS,2
BOOKSTART,282
LIBRARY MAINTENANCE,8
PLAYGROUPS,1
SURE START WESTGATE,2
18+,3585
0-5,15
6-13,651
14-15,62
16-17,60
LEISUREPLUS CARD ADULT,10
VISUALLY IMPAIRED,1
LEISUREPLUS JUNIOR 16-17,1
Number of Borrowers        __________,
Active at this Branch:           4807,
----------,
- 8 -,
01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,34
JUNIOR,12
STAFF,1
PSEUD,1
CARER,2
BOOKFRIEND,1
MINIBUS,4
CLASS VISITS,14
BOOKSTART,247
LIBRARY MAINTENANCE,15
PLAYGROUPS,2
SURE START COWGATE AND BLAKELAW,7
SURE START NEWBIGGIN HALL,2
SURE START NORTH MOOR,202
18+,1497
0-5,9
6-13,572
14-15,71
16-17,70
LEISUREPLUS CARD ADULT,2
Number of Borrowers        __________,
Active at this Branch:           2765,
----------,
- 9 -,
01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,39
JUNIOR,9
STAFF,3
PSEUD,5
CARER,1
WORKER,1
CLASS VISITS,20
BOOKSTART,233
LIBRARY MAINTENANCE,8
SURE START EAST,164
SURE START FOSSWAY,63
LIFELONG LEARNING,1
18+,1443
0-5,7
6-13,524
14-15,59
16-17,46
LEISUREPLUS CARD ADULT,3
LEISUREPLUS JUNIOR 6 to 15,1
Number of Borrowers        __________,
Active at this Branch:           2630,
----------,
- 10 -,
01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,101
JUNIOR,14
STAFF,4
PSEUD,11
CARER,2
MINIBUS,9
CLASS VISITS,9
BOOKSTART,292
LIBRARY MAINTENANCE,4
SURE START EAST,1
READING SCHEME,1
18+,1468
0-5,20
6-13,456
14-15,70
16-17,59
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,1
Number of Borrowers        __________,
Active at this Branch:           2523,
----------,
- 11 -,
01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:    8  ZHEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
18+,1
Number of Borrowers        __________,
Active at this Branch:              1,
----------,
- 12 -,
01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:    9  BENWELL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,50
JUNIOR,9
STAFF,7
PSEUD,1
CARER,2
BOOKFRIEND,6
MINIBUS,11
CLASS VISITS,26
INTERNET USER,8
BOOKSTART,413
EAZ BORN TO READ,1
LIBRARY MAINTENANCE,1
PLAYGROUPS,3
SURE START WESTGATE,12
HOUSEBOUND READER,1
SURE START RIVERSIDE,339
SURE START COWGATE AND BLAKELAW,3
SURE START NEWBIGGIN HALL,1
18+,2587
0-5,20
6-13,1339
14-15,138
16-17,163
Number of Borrowers        __________,
Active at this Branch:           5141,
----------,
- 13 -,
01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:   10  ZBYKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
HOUSEBOUND READER,1
6-13,5
Number of Borrowers        __________,
Active at this Branch:              6,
----------,
- 14 -,
01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:   11  NEWBIGGIN HALL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,30
JUNIOR,8
STAFF,3
PSEUD,2
CARER,1
BOOKFRIEND,2
HOMES,1
CLASS VISITS,8
BOOKSTART,109
LIBRARY MAINTENANCE,3
SURE START COWGATE AND BLAKELAW,1
SURE START NEWBIGGIN HALL,97
SURE START NORTH MOOR,3
18+,696
0-5,11
6-13,394
14-15,47
16-17,46
LEISUREPLUS CARD ADULT,1
Number of Borrowers        __________,
Active at this Branch:           1463,
----------,
- 15 -,
01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:   12  NEWBURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,59
JUNIOR,8
STAFF,4
PSEUD,30
CLASS VISITS,3
INTERNET USER,1
BOOKSTART,146
LIBRARY MAINTENANCE,3
DENTON PARK EAZ,1
SURE START WESTGATE,1
SURE START RIVERSIDE,1
18+,789
0-5,7
6-13,229
14-15,32
16-17,41
LEISUREPLUS CARD ADULT,3
Number of Borrowers        __________,
Active at this Branch:           1358,
----------,
- 16 -,
01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:   13  BLAKELAW,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,14
JUNIOR,4
PSEUD,1
CLASS VISITS,13
BOOKSTART,102
BLAKELAW EAZ,3
LIBRARY MAINTENANCE,10
SURE START WESTGATE,1
SURE START COWGATE AND BLAKELAW,169
SURE START NEWBIGGIN HALL,1
SURE START NORTH MOOR,5
18+,299
0-5,5
6-13,251
14-15,29
16-17,29
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,2
Number of Borrowers        __________,
Active at this Branch:            940,
----------,
- 17 -,
01/09/09                     Report: reg_active_borrow,ers2
Registration Branch:   14  CRUDDAS PARK,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,10
JUNIOR,5
PSEUD,7
CLASS VISITS,18
BOOKSTART,77
LIBRARY MAINTENANCE,1
SURE START WESTGATE,42
SURE START RIVERSIDE,25
SURE START NORTH MOOR,1
18+,654
6-13,184
14-15,21
16-17,27
LEISUREPLUS CARD ADULT,3
