01/02/12                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,27
UNUSED JUNIOR,2
EXPIRED BORROWERS,445
STAFF,21
PSEUD,5
UNUSED BOOKFRIEND,1
MINIBUS,1
HOMES,1
CLASS VISITS,41
INTERNET USER,1
BOOKSTART,491
LIBRARY MAINTENANCE,9
LIFELONG LEARNING,1
18+,3437
UNUSED 0-5,4
6 to 13,747
14-15,78
16-17,85
LEISUREPLUS CARD ADULT,25
VISUALLY IMPAIRED,60
NON AUDIO ADULT,494
NON AUDIO JUNIOR,85
Number of Borrowers        __________,
Active at this Branch:           6061,
----------,
- 2 -,
01/02/12                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,21
UNUSED JUNIOR,5
EXPIRED BORROWERS,735
STAFF,20
PSEUD,9
CARER,7
MINIBUS,21
CLASS VISITS,47
BOOKSTART,901
LIBRARY MAINTENANCE,5
PLAYGROUPS,2
HOUSEBOUND READER,2
UNUSED SURE START NORTH MOOR,12
LIFELONG LEARNING,5
18+,4850
UNUSED 0-5,4
6 to 13,1125
14-15,152
16-17,139
LEISUREPLUS CARD ADULT,19
VISUALLY IMPAIRED,94
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,576
NON AUDIO JUNIOR,73
Number of Borrowers        __________,
Active at this Branch:           8825,
----------,
- 4 -,
01/02/12                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,17
EXPIRED BORROWERS,292
STAFF,10
PSEUD,17
UNUSED BOOKFRIEND,1
MINIBUS,1
HOMES,1
CLASS VISITS,10
BOOKSTART,340
UNUSED EAZ BORN TO READ,1
LIBRARY MAINTENANCE,2
PLAYGROUPS,4
HOUSEBOUND READER,3
UNUSED SURES COWGATE BLAKELAW,3
18+,1823
UNUSED 0-5,4
6 to 13,605
14-15,100
16-17,105
LEISUREPLUS CARD ADULT,10
VISUALLY IMPAIRED,42
NON AUDIO ADULT,272
NON AUDIO JUNIOR,76
Number of Borrowers        __________,
Active at this Branch:           3739,
----------,
- 5 -,
01/02/12                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,22
EXPIRED BORROWERS,287
STAFF,6
PSEUD,8
CLASS VISITS,9
BOOKSTART,188
LIBRARY MAINTENANCE,3
18+,1907
UNUSED 0-5,1
6 to 13,445
14-15,45
16-17,32
LEISUREPLUS CARD ADULT,5
VISUALLY IMPAIRED,29
NON AUDIO ADULT,324
NON AUDIO JUNIOR,9
Number of Borrowers        __________,
Active at this Branch:           3320,
----------,
- 6 -,
01/02/12                     Report: reg_active_borrow,ers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,11
UNUSED JUNIOR,6
EXPIRED BORROWERS,203
STAFF,12
PSEUD,2
CARER,7
MINIBUS,6
CLASS VISITS,11
BOOKSTART,312
LIBRARY MAINTENANCE,11
UNUSED SURE START NORTH MOOR,26
18+,1142
UNUSED 0-5,1
6 to 13,423
14-15,45
16-17,63
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,43
LEISUREPLUS JUNIOR 16-17,1
NON AUDIO ADULT,256
NON AUDIO JUNIOR,60
Number of Borrowers        __________,
Active at this Branch:           2642,
----------,
- 7 -,
01/02/12                     Report: reg_active_borrow,ers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,7
UNUSED JUNIOR,1
EXPIRED BORROWERS,193
STAFF,2
PSEUD,3
CARER,2
CLASS VISITS,29
BOOKSTART,384
LIBRARY MAINTENANCE,10
PLAYGROUPS,3
UNUSED SURE START EAST,22
UNUSED SURE START FOSSWAY,1
18+,955
UNUSED 0-5,1
6 to 13,296
14-15,33
16-17,46
