05/07/10                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,117
NOT USED JUNIOR,8
NOT USED TEMPORARY TICKET,1
STAFF,14
PSEUD,6
CARER,1
NOT USED BOOKFRIEND,2
HOMES,1
CLASS VISITS,43
BOOKSTART,588
NOT USED EAZ BORN TO READ,1
LIBRARY MAINTENANCE,9
NOT USED DENTON PARK EAZ,1
NOT USED SURE START WESTGATE,2
NOT USED READING SCHEME,1
NOT USED SURE START RIVERSIDE,1
NOT USED SURES COWGATE BLAKELAW,4
NOT USED SURE START NEWBIGGIN,4
18+,4625
NOT USED 0-5,32
6-13,1118
14-15,147
16-17,170
LEISUREPLUS CARD ADULT,23
VISUALLY IMPAIRED,3
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,335
NON AUDIO JUNIOR,43
Number of Borrowers        __________,
Active at this Branch:           7302,
----------,
- 3 -,
05/07/10                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,90
NOT USED JUNIOR,10
STAFF,15
PSEUD,11
CARER,2
NOT USED BOOKFRIEND,1
MINIBUS,32
HOMES,3
NOT USED WORKER,2
NOT USED CORPORATE,1
CLASS VISITS,35
BOOKSTART,1026
LIBRARY MAINTENANCE,13
PLAYGROUPS,2
NOT USED SURES COWGATE BLAKELAW,1
NOT USED SURE START NORTH MOOR,28
LIFELONG LEARNING,2
18+,6327
NOT USED 0-5,19
6-13,1579
14-15,229
16-17,201
LEISUREPLUS CARD ADULT,27
VISUALLY IMPAIRED,4
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,376
NON AUDIO JUNIOR,51
Number of Borrowers        __________,
Active at this Branch:          10089,
----------,
- 5 -,
05/07/10                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,51
NOT USED JUNIOR,5
NOT USED TEMPORARY TICKET,1
STAFF,14
PSEUD,5
CARER,2
NOT USED BOOKFRIEND,1
MINIBUS,3
CLASS VISITS,32
BOOKSTART,452
LIBRARY MAINTENANCE,7
PLAYGROUPS,3
NOT USED SURE START WESTGATE,5
NOT USED SURE START FOSSWAY,1
NOT USED READING SCHEME,1
NOT USED SURE START RIVERSIDE,11
NOT USED SURES COWGATE BLAKELAW,4
LIFELONG LEARNING,1
18+,2488
NOT USED 0-5,17
6-13,833
14-15,147
16-17,133
LEISUREPLUS CARD ADULT,7
VISUALLY IMPAIRED,2
NON AUDIO ADULT,170
NON AUDIO JUNIOR,40
Number of Borrowers        __________,
Active at this Branch:           4436,
----------,
- 7 -,
05/07/10                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,55
NOT USED JUNIOR,39
NOT USED TEMPORARY TICKET,1
STAFF,8
PSEUD,12
NOT USED WORKER,1
CLASS VISITS,4
INTERNET USER,1
