Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,4339
JUNIOR,1457
STUDENT,1
TEMPORARY TICKET,14
SUBSCRIPTION,9
STAFF,10
VIDEO,1334
PSEUD,4
CHILDMINDER,1
MINIBUS,1
PICTURE BORROWERS,2
WORKER,12
CLASS VISITS,22
BORN TO READ,361
EAZ BORN TO READ,7
LIBRARY MAINTENANCE,11
Dfee BORN TO READ,1
DENTON PARK EAZ,9
SURE START WESTGATE,6
SURE START EAST,1
READING SCHEME,15
SURE START ARMSTRONG,11
SURE START COWGATE AND BLAKELAW,56
SURE START NEWBIGGIN HALL,45
SURE START NORTH MOOR,3
LIFELONG LEARNING,6
Number of Borrowers        __________,
Active at this Branch:           7738,
----------,
- 3 -,
31/03/04                     Report: reg_active_borrow,ers
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,5278
JUNIOR,1707
STUDENT,19
TEMPORARY TICKET,30
SUBSCRIPTION,11
STAFF,6
VIDEO,9
PSEUD,2
CHILDMINDER,6
MINIBUS,27
WORKER,219
CORPORATE,1
CLASS VISITS,5
BORN TO READ,188
LIBRARY MAINTENANCE,11
SURE START EAST,2
READING SCHEME,312
HOUSEBOUND READER,1
SURE START COWGATE AND BLAKELAW,1
SURE START NEWBIGGIN HALL,1
SURE START NORTH MOOR,16
Number of Borrowers        __________,
Active at this Branch:           7852,
----------,
- 4 -,
31/03/04                     Report: reg_active_borrow,ers
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,2444
JUNIOR,1081
STUDENT,2
TEMPORARY TICKET,5
SUBSCRIPTION,1
STAFF,4
VIDEO,8
PSEUD,13
BOOKFRIEND,3
WORKER,21
CLASS VISITS,2
BORN TO READ,131
EAZ BORN TO READ,7
LIBRARY MAINTENANCE,1
PLAYGROUPS,2
SURE START WESTGATE,32
SURE START EAST,8
SURE START FOSSWAY,3
READING SCHEME,108
SURE START ARMSTRONG,41
SURE START COWGATE AND BLAKELAW,74
SURE START NEWBIGGIN HALL,36
SURE START NORTH MOOR,3
LIFELONG LEARNING,4
- 5 -,
31/03/04                     Report: reg_active_borrow,ers
Number of Borrowers        __________,
Active at this Branch:           4034,
----------,
- 6 -,
31/03/04                     Report: reg_active_borrow,ers
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,2567
JUNIOR,803
STUDENT,8
TEMPORARY TICKET,33
SUBSCRIPTION,12
STAFF,4
VIDEO,7
PSEUD,6
MINIBUS,1
HOMES,1
WORKER,31
CLASS VISITS,7
INTERNET USER,1
BORN TO READ,559
EAZ BORN TO READ,15
LIBRARY MAINTENANCE,6
PLAYGROUPS,1
Dfee BORN TO READ,2
SAINSBURYS BORN TO READ,33
SURE START WESTGATE,89
SURE START EAST,29
SURE START FOSSWAY,3
READING SCHEME,123
SURE START ARMSTRONG,107
SURE START COWGATE AND BLAKELAW,105
SURE START NEWBIGGIN HALL,28
- 7 -,
31/03/04                     Report: reg_active_borrow,ers
SURE START NORTH MOOR,18
Number of Borrowers        __________,
Active at this Branch:           4599,
----------,
- 8 -,
31/03/04                     Report: reg_active_borrow,ers
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1193
JUNIOR,610
STUDENT,1
TEMPORARY TICKET,2
STAFF,2
VIDEO,2
PSEUD,1
CHILDMINDER,4
MINIBUS,11
WORKER,3
CORPORATE,1
CLASS VISITS,14
BORN TO READ,118
LIBRARY MAINTENANCE,1
READING SCHEME,61
SURE START ARMSTRONG,7
SURE START COWGATE AND BLAKELAW,25
SURE START NEWBIGGIN HALL,2
SURE START NORTH MOOR,252
Number of Borrowers        __________,
Active at this Branch:           2310,
----------,
- 9 -,
31/03/04                     Report: reg_active_borrow,ers
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1563
JUNIOR,702
STUDENT,2
STAFF,2
VIDEO,3
PSEUD,6
MINIBUS,6
HOMES,1
WORKER,2
CLASS VISITS,4
BORN TO READ,84
LIBRARY MAINTENANCE,1
PLAYGROUPS,1
SURE START EAST,137
SURE START FOSSWAY,71
SURE START ARMSTRONG,5
SURE START NORTH MOOR,4
Number of Borrowers        __________,
Active at this Branch:           2594,
----------,
- 10 -,
31/03/04                     Report: reg_active_borrow,ers
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1225
JUNIOR,453
STUDENT,1
STAFF,1
VIDEO,2
PSEUD,5
CHILDMINDER,4
MINIBUS,16
WORKER,6
CLASS VISITS,3
BORN TO READ,35
PLAYGROUPS,1
READING SCHEME,13
Number of Borrowers        __________,
Active at this Branch:           1765,
----------,
- 11 -,
31/03/04                     Report: reg_active_borrow,ers
Registration Branch:    8  HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
BORN TO READ,1
Number of Borrowers        __________,
Active at this Branch:              1,
----------,
- 12 -,
31/03/04                     Report: reg_active_borrow,ers
Registration Branch:    9  BENWELL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1181
JUNIOR,688
STUDENT,4
STAFF,2
VIDEO,3
PSEUD,2
CHILDMINDER,1
BOOKFRIEND,1
MINIBUS,8
WORKER,6
CLASS VISITS,8
BORN TO READ,103
EAZ BORN TO READ,3
Dfee BORN TO READ,1
SURE START WESTGATE,35
SURE START EAST,2
READING SCHEME,143
SURE START ARMSTRONG,134
SURE START COWGATE AND BLAKELAW,25
SURE START NEWBIGGIN HALL,7
SURE START NORTH MOOR,1
Number of Borrowers        __________,
Active at this Branch:           2358,
----------,
- 13 -,
31/03/04                     Report: reg_active_borrow,ers
Registration Branch:   10  BYKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
BORN TO READ,10
SURE START WESTGATE,10
SURE START EAST,6
SURE START FOSSWAY,6
HOUSEBOUND READER,3
SURE START ARMSTRONG,2
SURE START COWGATE AND BLAKELAW,9
SURE START NEWBIGGIN HALL,3
SURE START NORTH MOOR,36
Number of Borrowers        __________,
Active at this Branch:             85,
----------,
- 14 -,
31/03/04                     Report: reg_active_borrow,ers
Registration Branch:   11  NEWBIGGIN HALL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,888
JUNIOR,464
STUDENT,1
TEMPORARY TICKET,16
SUBSCRIPTION,1
VIDEO,14
PSEUD,3
CHILDMINDER,1
MINIBUS,1
WORKER,5
CLASS VISITS,11
BORN TO READ,144
EAZ BORN TO READ,4
LIBRARY MAINTENANCE,3
NEWBIGGIN HALL EAZ,9
SURE START WESTGATE,3
SURE START EAST,1
SURE START FOSSWAY,1
READING SCHEME,101
SURE START ARMSTRONG,12
SURE START COWGATE AND BLAKELAW,35
SURE START NEWBIGGIN HALL,186
SURE START NORTH MOOR,12
LIFELONG LEARNING,1
- 15 -,
31/03/04                     Report: reg_active_borrow,ers
Number of Borrowers        __________,
Active at this Branch:           1917,
----------,
- 16 -,
31/03/04                     Report: reg_active_borrow,ers
Registration Branch:   12  NEWBURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,909
JUNIOR,501
STUDENT,2
VIDEO,4
PSEUD,1
CLASS VISITS,4
BORN TO READ,63
LIBRARY MAINTENANCE,3
DENTON PARK EAZ,4
NEWBIGGIN HALL EAZ,8
SURE START WESTGATE,1
READING SCHEME,48
SURE START NEWBIGGIN HALL,1
Number of Borrowers        __________,
Active at this Branch:           1549,
----------,
- 17 -,
31/03/04                     Report: reg_active_borrow,ers
Registration Branch:   13  BLAKELAW,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,303
JUNIOR,226
PSEUD,1
WORKER,4
CLASS VISITS,10
BORN TO READ,78
EAZ BORN TO READ,3
BLAKELAW EAZ,12
LIBRARY MAINTENANCE,2
SURE START WESTGATE,1
READING SCHEME,134
