Number of Active Borrowers on 05/07/2004,
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,4739
JUNIOR,1638
STUDENT,1
TEMPORARY TICKET,12
SUBSCRIPTION,8
STAFF,8
VIDEO,1522
PSEUD,3
CHILDMINDER,1
MINIBUS,1
WORKER,11
CLASS VISITS,25
BORN TO READ,353
EAZ BORN TO READ,4
LIBRARY MAINTENANCE,12
Dfee BORN TO READ,1
DENTON PARK EAZ,7
SURE START WESTGATE,6
SURE START EAST,1
READING SCHEME,15
SURE START ARMSTRONG,10
SURE START COWGATE AND BLAKELAW,54
SURE START NEWBIGGIN HALL,45
SURE START NORTH MOOR,3
LIFELONG LEARNING,6
Number of Borrowers        __________,
Active at this Branch:           8486,
----------,
- 3 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,5179
JUNIOR,1675
STUDENT,17
TEMPORARY TICKET,31
SUBSCRIPTION,10
STAFF,6
VIDEO,17
PSEUD,1
CHILDMINDER,6
MINIBUS,25
WORKER,199
CORPORATE,1
CLASS VISITS,6
BORN TO READ,226
LIBRARY MAINTENANCE,11
Dfee BORN TO READ,2
SURE START EAST,2
READING SCHEME,307
HOUSEBOUND READER,1
SURE START COWGATE AND BLAKELAW,1
SURE START NEWBIGGIN HALL,1
SURE START NORTH MOOR,17
Number of Borrowers        __________,
Active at this Branch:           7741,
----------,
- 4 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,2374
JUNIOR,1056
STUDENT,3
TEMPORARY TICKET,6
SUBSCRIPTION,1
STAFF,4
VIDEO,14
PSEUD,12
BOOKFRIEND,3
WORKER,19
CLASS VISITS,2
BORN TO READ,130
EAZ BORN TO READ,5
LIBRARY MAINTENANCE,1
PLAYGROUPS,2
SURE START WESTGATE,35
SURE START EAST,7
SURE START FOSSWAY,2
READING SCHEME,108
SURE START ARMSTRONG,40
SURE START COWGATE AND BLAKELAW,65
SURE START NEWBIGGIN HALL,35
SURE START NORTH MOOR,3
LIFELONG LEARNING,4
- 5 -,
05/07/04                     Report: reg_active_bor,rowers
Number of Borrowers        __________,
Active at this Branch:           3931,
----------,
- 6 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,2603
JUNIOR,723
STUDENT,6
TEMPORARY TICKET,25
SUBSCRIPTION,7
STAFF,5
VIDEO,14
PSEUD,6
MINIBUS,1
HOMES,1
WORKER,28
CLASS VISITS,6
INTERNET USER,1
BORN TO READ,555
EAZ BORN TO READ,13
LIBRARY MAINTENANCE,6
PLAYGROUPS,1
Dfee BORN TO READ,2
SAINSBURYS BORN TO READ,25
SURE START WESTGATE,83
SURE START EAST,29
SURE START FOSSWAY,3
READING SCHEME,119
SURE START ARMSTRONG,104
SURE START COWGATE AND BLAKELAW,82
SURE START NEWBIGGIN HALL,28
- 7 -,
05/07/04                     Report: reg_active_bor,rowers
SURE START NORTH MOOR,19
Number of Borrowers        __________,
Active at this Branch:           4495,
----------,
- 8 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1055
JUNIOR,538
STUDENT,1
STAFF,2
VIDEO,2
CHILDMINDER,4
MINIBUS,11
WORKER,2
CORPORATE,1
CLASS VISITS,10
BORN TO READ,162
LIBRARY MAINTENANCE,2
READING SCHEME,59
SURE START ARMSTRONG,7
SURE START COWGATE AND BLAKELAW,25
SURE START NEWBIGGIN HALL,2
SURE START NORTH MOOR,314
Number of Borrowers        __________,
Active at this Branch:           2197,
----------,
- 9 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1421
JUNIOR,575
STAFF,2
VIDEO,3
PSEUD,6
MINIBUS,6
HOMES,1
WORKER,2
CLASS VISITS,7
BORN TO READ,83
LIBRARY MAINTENANCE,1
PLAYGROUPS,1
SURE START EAST,135
SURE START FOSSWAY,69
SURE START ARMSTRONG,5
SURE START NORTH MOOR,4
Number of Borrowers        __________,
Active at this Branch:           2321,
----------,
- 10 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1214
JUNIOR,513
STUDENT,1
TEMPORARY TICKET,4
STAFF,3
VIDEO,4
PSEUD,4
CHILDMINDER,4
MINIBUS,17
WORKER,6
CLASS VISITS,3
BORN TO READ,34
PLAYGROUPS,1
READING SCHEME,13
Number of Borrowers        __________,
Active at this Branch:           1821,
----------,
- 11 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:    8  HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
BORN TO READ,1
Number of Borrowers        __________,
Active at this Branch:              1,
----------,
- 12 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:    9  BENWELL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1222
JUNIOR,733
STUDENT,3
STAFF,2
VIDEO,7
PSEUD,2
CHILDMINDER,1
BOOKFRIEND,1
MINIBUS,8
WORKER,5
CLASS VISITS,6
BORN TO READ,108
EAZ BORN TO READ,2
SURE START WESTGATE,35
SURE START EAST,2
READING SCHEME,19
SURE START ARMSTRONG,142
SURE START COWGATE AND BLAKELAW,26
SURE START NEWBIGGIN HALL,7
SURE START NORTH MOOR,1
Number of Borrowers        __________,
Active at this Branch:           2332,
----------,
- 13 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   10  BYKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
BORN TO READ,14
SURE START WESTGATE,11
SURE START EAST,6
SURE START FOSSWAY,6
HOUSEBOUND READER,3
SURE START ARMSTRONG,11
SURE START COWGATE AND BLAKELAW,9
SURE START NEWBIGGIN HALL,3
SURE START NORTH MOOR,45
Number of Borrowers        __________,
Active at this Branch:            108,
----------,
- 14 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   11  NEWBIGGIN HALL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,852
JUNIOR,414
TEMPORARY TICKET,16
SUBSCRIPTION,1
STAFF,1
VIDEO,15
PSEUD,3
MINIBUS,1
WORKER,5
CLASS VISITS,11
BORN TO READ,138
EAZ BORN TO READ,3
LIBRARY MAINTENANCE,3
NEWBIGGIN HALL EAZ,5
SURE START WESTGATE,3
SURE START EAST,1
SURE START FOSSWAY,1
READING SCHEME,95
SURE START ARMSTRONG,11
SURE START COWGATE AND BLAKELAW,35
SURE START NEWBIGGIN HALL,195
SURE START NORTH MOOR,12
LIFELONG LEARNING,1
Number of Borrowers        __________,
Active at this Branch:           1822,
----------,
- 15 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   12  NEWBURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,850
JUNIOR,435
STUDENT,2
VIDEO,4
PSEUD,1
CLASS VISITS,3
BORN TO READ,62
LIBRARY MAINTENANCE,2
DENTON PARK EAZ,5
NEWBIGGIN HALL EAZ,7
SURE START WESTGATE,1
READING SCHEME,48
SURE START NEWBIGGIN HALL,1
Number of Borrowers        __________,
Active at this Branch:           1421,
----------,
- 16 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   13  BLAKELAW,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,293
JUNIOR,214
PSEUD,1
MINIBUS,1
WORKER,4
CLASS VISITS,6
BORN TO READ,80
EAZ BORN TO READ,3
BLAKELAW EAZ,9
LIBRARY MAINTENANCE,2
SURE START WESTGATE,1
READING SCHEME,122
HOUSEBOUND READER,1
SURE START ARMSTRONG,1
SURE START COWGATE AND BLAKELAW,125
SURE START NEWBIGGIN HALL,31
SURE START NORTH MOOR,1
Number of Borrowers        __________,
Active at this Branch:            895,
----------,
- 17 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   14  CRUDDAS PARK,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,644
JUNIOR,214
SUBSCRIPTION,1
VIDEO,3
PSEUD,1
WORKER,12
CLASS VISITS,6
BORN TO READ,52
SURE START WESTGATE,69
SURE START EAST,1
READING SCHEME,69
SURE START ARMSTRONG,11
LIFELONG LEARNING,3
Number of Borrowers        __________,
Active at this Branch:           1086,
----------,
- 18 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   15  FAWDON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,303
JUNIOR,173
VIDEO,1
PSEUD,1
MINIBUS,1
CLASS VISITS,7
LIBRARY MAINTENANCE,1
SURE START NORTH MOOR,1
Number of Borrowers        __________,
Active at this Branch:            488,
----------,
- 19 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   16  WALKERVILLE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,156
JUNIOR,99
STAFF,1
PSEUD,2
WORKER,3
Number of Borrowers        __________,
Active at this Branch:            261,
----------,
- 20 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   17  SCOTSWOOD,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,50
JUNIOR,45
PSEUD,1
WORKER,2
READING SCHEME,50
SURE START ARMSTRONG,5
Number of Borrowers        __________,
Active at this Branch:            153,
----------,
- 21 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   18  MONTAGU,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,87
JUNIOR,54
MINIBUS,1
BORN TO READ,1
READING SCHEME,41
SURE START COWGATE AND BLAKELAW,3
SURE START NEWBIGGIN HALL,1
Number of Borrowers        __________,
Active at this Branch:            188,
----------,
- 22 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   19  DINNINGTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,225
JUNIOR,122
WORKER,2
CLASS VISITS,5
READING SCHEME,1
Number of Borrowers        __________,
Active at this Branch:            355,
----------,
- 23 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   20  DENTON BURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1636
JUNIOR,653
TEMPORARY TICKET,2
SUBSCRIPTION,1
STAFF,5
VIDEO,3
PSEUD,2
CHILDMINDER,2
MINIBUS,1
WORKER,6
CLASS VISITS,1
BORN TO READ,48
LIBRARY MAINTENANCE,1
SURE START WESTGATE,11
READING SCHEME,3
SURE START ARMSTRONG,12
Number of Borrowers        __________,
Active at this Branch:           2387,
----------,
- 24 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   21  MOBILE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,558
JUNIOR,131
PSEUD,2
Number of Borrowers        __________,
Active at this Branch:            691,
----------,
- 25 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   23  MOORSIDE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,297
JUNIOR,317
VIDEO,3
PSEUD,1
CHILDMINDER,1
BOOKFRIEND,1
WORKER,2
CORPORATE,1
CLASS VISITS,71
BORN TO READ,58
SURE START WESTGATE,36
READING SCHEME,49
SURE START ARMSTRONG,3
Number of Borrowers        __________,
Active at this Branch:            840,
----------,
- 26 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   24  PRIORITY SERVICES,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,20
JUNIOR,28
TEMPORARY TICKET,7
STAFF,1
PSEUD,21
CHILDMINDER,1
HOMES,134
BORN TO READ,750
EAZ BORN TO READ,8
PLAYGROUPS,60
Dfee BORN TO READ,2
SURE START WESTGATE,104
SURE START EAST,78
SURE START FOSSWAY,39
HOUSEBOUND READER,563
SURE START ARMSTRONG,105
SURE START COWGATE AND BLAKELAW,124
SURE START NEWBIGGIN HALL,40
SURE START NORTH MOOR,114
Number of Borrowers        __________,
Active at this Branch:           2199,
----------,
- 27 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   27  PLAYGROUP (YOUTH SERVICES,)
,Number of
Borrower Category,Borrowers
-------- --------,---------
BORN TO READ,1
PLAYGROUPS,2
SURE START WESTGATE,13
SURE START ARMSTRONG,8
Number of Borrowers        __________,
Active at this Branch:             24,
----------,
- 28 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   30  BUSINESS & SCIENCE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,13
VIDEO,1
Number of Borrowers        __________,
Active at this Branch:             14,
----------,
- 29 -,
05/07/04                     Report: reg_active_bor,rowers
Registration Branch:   31  CITY INFORMATION SERVICE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
