03/12/12                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,12
UNUSED JUNIOR,1
EXPIRED BORROWERS,56
STAFF,18
PSEUD,4
CLASS VISITS,46
BOOKSTART,457
LIBRARY MAINTENANCE,10
LIFELONG LEARNING,1
18+,3228
UNUSED 0-5,1
6 to 13,722
14-15,66
16-17,73
LEISUREPLUS CARD ADULT,18
VISUALLY IMPAIRED,19
NON AUDIO ADULT,502
NON AUDIO JUNIOR,129
Number of Borrowers        __________,
Active at this Branch:           5363,
----------,
- 2 -,
03/12/12                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,8
UNUSED JUNIOR,1
EXPIRED BORROWERS,78
STAFF,19
PSEUD,8
CARER,5
MINIBUS,28
HOMES,1
CLASS VISITS,37
BOOKSTART,928
LIBRARY MAINTENANCE,5
PLAYGROUPS,3
HOUSEBOUND READER,2
UNUSED SURE START NORTH MOOR,6
LIFELONG LEARNING,6
18+,4489
UNUSED 0-5,2
6 to 13,1177
14-15,135
16-17,115
LEISUREPLUS CARD ADULT,20
VISUALLY IMPAIRED,20
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,556
NON AUDIO JUNIOR,91
Number of Borrowers        __________,
Active at this Branch:           7741,
----------,
- 4 -,
03/12/12                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,5
EXPIRED BORROWERS,35
STAFF,11
PSEUD,14
UNUSED BOOKFRIEND,1
MINIBUS,1
HOMES,1
CLASS VISITS,7
BOOKSTART,363
LIBRARY MAINTENANCE,3
PLAYGROUPS,3
UNUSED SURE START WESTGATE,1
HOUSEBOUND READER,3
UNUSED SURE START RIVERSIDE,1
UNUSED SURES COWGATE BLAKELAW,1
18+,1721
UNUSED 0-5,1
6 to 13,567
14-15,83
16-17,88
LEISUREPLUS CARD ADULT,12
VISUALLY IMPAIRED,15
NON AUDIO ADULT,307
NON AUDIO JUNIOR,103
Number of Borrowers        __________,
Active at this Branch:           3347,
----------,
- 6 -,
03/12/12                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,8
EXPIRED BORROWERS,32
STAFF,4
PSEUD,8
CLASS VISITS,14
BOOKSTART,179
LIBRARY MAINTENANCE,1
18+,1864
6 to 13,384
14-15,59
16-17,36
LEISUREPLUS CARD ADULT,5
VISUALLY IMPAIRED,6
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,430
NON AUDIO JUNIOR,28
Number of Borrowers        __________,
Active at this Branch:           3059,
----------,
- 7 -,
03/12/12                     Report: reg_active_borrow,ers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,5
UNUSED JUNIOR,1
EXPIRED BORROWERS,25
STAFF,7
PSEUD,2
CARER,10
MINIBUS,5
CLASS VISITS,15
BOOKSTART,249
LIBRARY MAINTENANCE,9
UNUSED SURE START NORTH MOOR,7
18+,1039
UNUSED 0-5,2
6 to 13,385
14-15,51
16-17,45
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,17
NON AUDIO ADULT,254
NON AUDIO JUNIOR,64
Number of Borrowers        __________,
Active at this Branch:           2193,
----------,
- 8 -,
03/12/12                     Report: reg_active_borrow,ers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,5
EXPIRED BORROWERS,26
STAFF,5
PSEUD,2
CARER,2
CLASS VISITS,46
BOOKSTART,272
LIBRARY MAINTENANCE,10
PLAYGROUPS,5
LIFELONG LEARNING,7
18+,945
6 to 13,279
14-15,29
16-17,31
LEISUREPLUS CARD ADULT,3
VISUALLY IMPAIRED,18
NON AUDIO ADULT,199
NON AUDIO JUNIOR,61
Number of Borrowers        __________,
Active at this Branch:           1945,
----------,
- 9 -,
03/12/12                     Report: reg_active_borrow,ers2
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,4
EXPIRED BORROWERS,19
STAFF,7
PSEUD,7
CARER,1
MINIBUS,6
CLASS VISITS,11
BOOKSTART,444
LIBRARY MAINTENANCE,2
PLAYGROUPS,2
RESERVATIONS,1
LIFELONG LEARNING,1
18+,1028
UNUSED 0-5,1
6 to 13,382
14-15,31
16-17,43
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,16
NON AUDIO ADULT,89
NON AUDIO JUNIOR,18
Number of Borrowers        __________,
Active at this Branch:           2114,
----------,
- 10 -,
03/12/12                     Report: reg_active_borrow,ers2
Registration Branch:    9  WEST END,
,Number of
Borrower Category,Borrowers
-------- --------,---------
EXPIRED BORROWERS,52
STAFF,14
PSEUD,4
CARER,2
MINIBUS,3
CLASS VISITS,52
