03/09/12                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,14
UNUSED JUNIOR,1
EXPIRED BORROWERS,79
STAFF,16
PSEUD,4
CLASS VISITS,42
BOOKSTART,480
LIBRARY MAINTENANCE,11
LIFELONG LEARNING,1
18+,3374
UNUSED 0-5,4
6 to 13,798
14-15,76
16-17,83
LEISUREPLUS CARD ADULT,24
VISUALLY IMPAIRED,25
NON AUDIO ADULT,516
NON AUDIO JUNIOR,131
Number of Borrowers        __________,
Active at this Branch:           5679,
----------,
- 2 -,
03/09/12                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,11
UNUSED JUNIOR,2
EXPIRED BORROWERS,126
STAFF,19
PSEUD,8
CARER,5
MINIBUS,25
HOMES,1
CLASS VISITS,42
BOOKSTART,936
LIBRARY MAINTENANCE,5
PLAYGROUPS,3
UNUSED SURE START EAST,1
HOUSEBOUND READER,2
UNUSED SURE START NORTH MOOR,4
LIFELONG LEARNING,6
18+,4764
UNUSED 0-5,3
6 to 13,1238
14-15,143
16-17,123
LEISUREPLUS CARD ADULT,20
VISUALLY IMPAIRED,22
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,588
NON AUDIO JUNIOR,101
Number of Borrowers        __________,
Active at this Branch:           8199,
----------,
- 4 -,
03/09/12                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,9
EXPIRED BORROWERS,47
STAFF,12
PSEUD,17
UNUSED BOOKFRIEND,1
MINIBUS,1
HOMES,1
CLASS VISITS,5
BOOKSTART,332
LIBRARY MAINTENANCE,2
PLAYGROUPS,4
HOUSEBOUND READER,2
UNUSED SURE START RIVERSIDE,1
UNUSED SURES COWGATE BLAKELAW,1
18+,1829
UNUSED 0-5,1
6 to 13,629
14-15,84
16-17,94
LEISUREPLUS CARD ADULT,12
VISUALLY IMPAIRED,13
NON AUDIO ADULT,327
NON AUDIO JUNIOR,209
Number of Borrowers        __________,
Active at this Branch:           3633,
----------,
- 5 -,
03/09/12                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,13
EXPIRED BORROWERS,60
STAFF,4
PSEUD,10
CLASS VISITS,12
BOOKSTART,192
LIBRARY MAINTENANCE,2
18+,1953
6 to 13,444
14-15,54
16-17,31
LEISUREPLUS CARD ADULT,5
VISUALLY IMPAIRED,6
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,442
NON AUDIO JUNIOR,23
Number of Borrowers        __________,
Active at this Branch:           3252,
----------,
- 6 -,
03/09/12                     Report: reg_active_borrow,ers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,6
UNUSED JUNIOR,2
EXPIRED BORROWERS,45
STAFF,10
PSEUD,2
CARER,8
MINIBUS,5
CLASS VISITS,12
BOOKSTART,265
LIBRARY MAINTENANCE,12
UNUSED SURE START NORTH MOOR,15
18+,1112
6 to 13,428
14-15,43
16-17,52
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,16
NON AUDIO ADULT,280
NON AUDIO JUNIOR,65
Number of Borrowers        __________,
Active at this Branch:           2379,
----------,
- 7 -,
03/09/12                     Report: reg_active_borrow,ers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,4
EXPIRED BORROWERS,45
STAFF,5
PSEUD,3
CARER,2
CLASS VISITS,43
BOOKSTART,323
LIBRARY MAINTENANCE,11
PLAYGROUPS,2
UNUSED SURE START EAST,4
UNUSED SURE START FOSSWAY,1
18+,1001
6 to 13,323
14-15,25
16-17,38
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,18
NON AUDIO ADULT,208
NON AUDIO JUNIOR,57
Number of Borrowers        __________,
Active at this Branch:           2115,
----------,
- 8 -,
03/09/12                     Report: reg_active_borrow,ers2
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,6
UNUSED JUNIOR,2
EXPIRED BORROWERS,24
STAFF,5
PSEUD,7
CARER,1
MINIBUS,6
CLASS VISITS,6
BOOKSTART,436
LIBRARY MAINTENANCE,2
PLAYGROUPS,1
18+,1074
UNUSED 0-5,1
6 to 13,391
14-15,32
16-17,39
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,17
NON AUDIO ADULT,91
NON AUDIO JUNIOR,27
Number of Borrowers        __________,
Active at this Branch:           2169,
----------,
- 9 -,
03/09/12                     Report: reg_active_borrow,ers2
Registration Branch:    9  WEST END,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,1
EXPIRED BORROWERS,62
STAFF,15
PSEUD,4
CARER,3
MINIBUS,4
CLASS VISITS,52
BOOKSTART,430
UNUSED SURE START RIVERSIDE,6
LIFELONG LEARNING,1
18+,1517
6 to 13,652
14-15,72
16-17,61
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,11
NON AUDIO ADULT,994
NON AUDIO JUNIOR,612
Number of Borrowers        __________,
Active at this Branch:           4499,
----------,
- 10 -,
03/09/12                     Report: reg_active_borrow,ers2
Registration Branch:   10  ZBYKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
