08/06/10                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,126
NOT USED JUNIOR,9
NOT USED TEMPORARY TICKET,1
STAFF,16
PSEUD,7
CARER,1
NOT USED BOOKFRIEND,3
HOMES,1
CLASS VISITS,45
BOOKSTART,568
NOT USED EAZ BORN TO READ,1
LIBRARY MAINTENANCE,8
NOT USED DENTON PARK EAZ,1
NOT USED SURE START WESTGATE,1
NOT USED READING SCHEME,1
NOT USED SURE START RIVERSIDE,1
NOT USED SURES COWGATE BLAKELAW,3
NOT USED SURE START NEWBIGGIN,6
18+,4826
NOT USED 0-5,37
6 to 13,1106
14-15,153
16-17,174
LEISUREPLUS CARD ADULT,25
VISUALLY IMPAIRED,3
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,286
NON AUDIO JUNIOR,40
Number of Borrowers        __________,
Active at this Branch:           7451,
----------,
- 3 -,
08/06/10                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,99
NOT USED JUNIOR,10
STAFF,16
PSEUD,10
CARER,2
NOT USED BOOKFRIEND,1
MINIBUS,33
HOMES,3
NOT USED WORKER,2
NOT USED CORPORATE,1
CLASS VISITS,35
BOOKSTART,1037
LIBRARY MAINTENANCE,14
PLAYGROUPS,2
NOT USED SURES COWGATE BLAKELAW,1
NOT USED SURE START NORTH MOOR,33
LIFELONG LEARNING,2
18+,6514
NOT USED 0-5,21
6 to 13,1600
14-15,243
16-17,203
LEISUREPLUS CARD ADULT,26
VISUALLY IMPAIRED,4
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,324
NON AUDIO JUNIOR,46
Number of Borrowers        __________,
Active at this Branch:          10284,
----------,
- 5 -,
08/06/10                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,52
NOT USED JUNIOR,6
NOT USED TEMPORARY TICKET,2
STAFF,14
PSEUD,5
CARER,2
NOT USED BOOKFRIEND,1
MINIBUS,3
NOT USED WORKER,1
CLASS VISITS,29
BOOKSTART,427
LIBRARY MAINTENANCE,7
PLAYGROUPS,3
NOT USED SURE START WESTGATE,5
NOT USED SURE START FOSSWAY,1
NOT USED READING SCHEME,1
HOUSEBOUND READER,1
NOT USED SURE START RIVERSIDE,10
NOT USED SURES COWGATE BLAKELAW,3
LIFELONG LEARNING,1
18+,2605
NOT USED 0-5,19
6 to 13,833
14-15,148
16-17,137
LEISUREPLUS CARD ADULT,7
VISUALLY IMPAIRED,2
NON AUDIO ADULT,155
NON AUDIO JUNIOR,20
Number of Borrowers        __________,
Active at this Branch:           4500,
----------,
- 7 -,
08/06/10                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,60
NOT USED JUNIOR,39
NOT USED TEMPORARY TICKET,1
STAFF,8
PSEUD,10
NOT USED WORKER,1
CLASS VISITS,4
BOOKSTART,252
LIBRARY MAINTENANCE,9
PLAYGROUPS,1
NOT USED Dfee BORN TO READ,1
NOT USED SURE START WESTGATE,2
NOT USED SURE START EAST,1
18+,3148
NOT USED 0-5,14
6 to 13,630
14-15,66
16-17,56
LEISUREPLUS CARD ADULT,6
VISUALLY IMPAIRED,1
LEISUREPLUS JUNIOR 16-17,1
NON AUDIO ADULT,210
NON AUDIO JUNIOR,8
Number of Borrowers        __________,
Active at this Branch:           4529,
----------,
- 8 -,
08/06/10                     Report: reg_active_borrow,ers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,21
NOT USED JUNIOR,7
STAFF,4
PSEUD,2
CARER,2
NOT USED BOOKFRIEND,2
MINIBUS,4
CLASS VISITS,18
BOOKSTART,232
LIBRARY MAINTENANCE,14
PLAYGROUPS,1
NOT USED SURES COWGATE BLAKELAW,3
NOT USED SURE START NEWBIGGIN,3
NOT USED SURE START NORTH MOOR,113
18+,1459
NOT USED 0-5,6
6 to 13,538
14-15,86
16-17,93
LEISUREPLUS CARD ADULT,4
LEISUREPLUS JUNIOR 16-17,1
NON AUDIO ADULT,176
NON AUDIO JUNIOR,32
Number of Borrowers        __________,
Active at this Branch:           2821,
----------,
- 9 -,
08/06/10                     Report: reg_active_borrow,ers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,34
NOT USED JUNIOR,4
STAFF,3
PSEUD,3
CARER,1
CLASS VISITS,15
BOOKSTART,233
LIBRARY MAINTENANCE,6
NOT USED SURE START EAST,112
NOT USED SURE START FOSSWAY,34
LIFELONG LEARNING,1
18+,1394
NOT USED 0-5,6
6 to 13,490
14-15,64
16-17,52
LEISUREPLUS CARD ADULT,3
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,66
NON AUDIO JUNIOR,14
Number of Borrowers        __________,
Active at this Branch:           2536,
----------,
- 10 -,
08/06/10                     Report: reg_active_borrow,ers2
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,59
NOT USED JUNIOR,5
STAFF,4
PSEUD,4
CARER,1
MINIBUS,9
CLASS VISITS,10
BOOKSTART,269
LIBRARY MAINTENANCE,2
NOT USED READING SCHEME,1
18+,1333
NOT USED 0-5,15
6 to 13,393
14-15,62
16-17,59
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,1
NON AUDIO ADULT,41
NON AUDIO JUNIOR,7
Number of Borrowers        __________,
Active at this Branch:           2276,
----------,
- 11 -,
08/06/10                     Report: reg_active_borrow,ers2
Registration Branch:    9  WEST END,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,31
NOT USED JUNIOR,10
STAFF,7
PSEUD,1
CARER,2
NOT USED BOOKFRIEND,2
MINIBUS,9
CLASS VISITS,51
INTERNET USER,4
BOOKSTART,534
NOT USED EAZ BORN TO READ,1
PLAYGROUPS,1
NOT USED SURE START WESTGATE,4
NOT USED SURE START EAST,1
NOT USED SURE START RIVERSIDE,171
NOT USED SURES COWGATE BLAKELAW,1
NOT USED SURE START NEWBIGGIN,1
18+,2274
NOT USED 0-5,22
6 to 13,1295
14-15,125
16-17,159
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,1
NON AUDIO ADULT,658
NON AUDIO JUNIOR,97
- 12 -,
08/06/10                     Report: reg_active_borrow,ers2
Number of Borrowers        __________,
Active at this Branch:           5463,
----------,
- 13 -,
08/06/10                     Report: reg_active_borrow,ers2
Registration Branch:   10  ZBYKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
HOUSEBOUND READER,1
6 to 13,4
Number of Borrowers        __________,
Active at this Branch:              5,
----------,
- 14 -,
08/06/10                     Report: reg_active_borrow,ers2
Registration Branch:   11  NEWBIGGIN HALL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,28
NOT USED JUNIOR,7
STAFF,2
PSEUD,2
CARER,1
NOT USED BOOKFRIEND,1
CLASS VISITS,13
BOOKSTART,108
LIBRARY MAINTENANCE,3
NOT USED SURE START NEWBIGGIN,51
NOT USED SURE START NORTH MOOR,1
18+,720
NOT USED 0-5,12
6 to 13,399
14-15,52
16-17,55
LEISUREPLUS CARD ADULT,1
NON AUDIO ADULT,70
NON AUDIO JUNIOR,9
Number of Borrowers        __________,
Active at this Branch:           1535,
----------,
- 15 -,
08/06/10                     Report: reg_active_borrow,ers2
Registration Branch:   12  NEWBURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
NOT USED ADULT,51
NOT USED JUNIOR,5
STAFF,5
PSEUD,48
CLASS VISITS,2
BOOKSTART,170
