04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,48
UNUSED JUNIOR,5
UNUSED TEMPORARY TICKET,1
STAFF,21
UNUSED VIDEO,4
PSEUD,8
CARER,1
UNUSED BOOKFRIEND,1
MINIBUS,2
HOMES,1
CLASS VISITS,41
INTERNET USER,1
BOOKSTART,610
LIBRARY MAINTENANCE,10
UNUSED READING SCHEME,1
UNUSED SURES COWGATE BLAKELAW,4
UNUSED SURE START NEWBIGGIN,4
18+,3853
UNUSED 0-5,7
6-13,940
14-15,91
16-17,111
LEISUREPLUS CARD ADULT,25
VISUALLY IMPAIRED,53
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,437
NON AUDIO JUNIOR,88
Number of Borrowers        __________,
Active at this Branch:           6369,
----------,
- 3 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,35
UNUSED JUNIOR,5
STAFF,16
PSEUD,10
CARER,7
UNUSED BOOKFRIEND,1
MINIBUS,24
UNUSED WORKER,1
CLASS VISITS,38
BOOKSTART,1021
LIBRARY MAINTENANCE,10
PLAYGROUPS,2
UNUSED SURE START NORTH MOOR,24
LIFELONG LEARNING,3
18+,5410
UNUSED 0-5,8
6-13,1313
14-15,166
16-17,200
LEISUREPLUS CARD ADULT,28
VISUALLY IMPAIRED,94
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,573
NON AUDIO JUNIOR,61
Number of Borrowers        __________,
Active at this Branch:           9052,
----------,
- 5 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,38
UNUSED JUNIOR,2
UNUSED TEMPORARY TICKET,1
STAFF,10
PSEUD,7
CARER,2
UNUSED BOOKFRIEND,2
MINIBUS,1
CLASS VISITS,20
INTERNET USER,5
BOOKSTART,506
LIBRARY MAINTENANCE,5
PLAYGROUPS,3
UNUSED SURE START WESTGATE,5
HOUSEBOUND READER,1
UNUSED SURE START RIVERSIDE,4
UNUSED SURES COWGATE BLAKELAW,7
LIFELONG LEARNING,9
18+,1899
UNUSED 0-5,8
6-13,678
14-15,103
16-17,116
LEISUREPLUS CARD ADULT,9
VISUALLY IMPAIRED,43
NON AUDIO ADULT,214
NON AUDIO JUNIOR,62
Number of Borrowers        __________,
Active at this Branch:           3760,
----------,
- 7 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,24
UNUSED JUNIOR,2
STAFF,6
PSEUD,9
CLASS VISITS,5
BOOKSTART,226
LIBRARY MAINTENANCE,8
18+,2178
UNUSED 0-5,3
6-13,519
14-15,46
16-17,44
LEISUREPLUS CARD ADULT,7
VISUALLY IMPAIRED,32
NON AUDIO ADULT,363
NON AUDIO JUNIOR,9
Number of Borrowers        __________,
Active at this Branch:           3481,
----------,
- 8 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,19
UNUSED JUNIOR,4
STAFF,12
PSEUD,2
CARER,8
MINIBUS,6
CLASS VISITS,5
BOOKSTART,310
LIBRARY MAINTENANCE,15
PLAYGROUPS,1
UNUSED SURES COWGATE BLAKELAW,2
UNUSED SURE START NORTH MOOR,92
18+,1266
6-13,519
14-15,52
16-17,60
LEISUREPLUS CARD ADULT,3
VISUALLY IMPAIRED,46
LEISUREPLUS JUNIOR 16-17,1
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,262
NON AUDIO JUNIOR,60
Number of Borrowers        __________,
Active at this Branch:           2747,
----------,
- 9 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,14
UNUSED JUNIOR,1
STAFF,2
PSEUD,3
CARER,2
CLASS VISITS,30
BOOKSTART,408
LIBRARY MAINTENANCE,7
PLAYGROUPS,4
UNUSED SURE START EAST,30
UNUSED SURE START FOSSWAY,4
LIFELONG LEARNING,1
18+,1065
UNUSED 0-5,2
6-13,416
14-15,40
16-17,49
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,39
NON AUDIO ADULT,144
NON AUDIO JUNIOR,58
Number of Borrowers        __________,
Active at this Branch:           2321,
----------,
- 10 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,21
UNUSED JUNIOR,1
STAFF,5
PSEUD,4
CARER,1
MINIBUS,8
CLASS VISITS,14
BOOKSTART,389
LIBRARY MAINTENANCE,2
PLAYGROUPS,1
18+,1115
UNUSED 0-5,4
6-13,329
14-15,39
16-17,50
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,19
LEISUREPLUS JUNIOR 16-17,1
NON AUDIO ADULT,77
NON AUDIO JUNIOR,12
Number of Borrowers        __________,
Active at this Branch:           2093,
----------,
- 11 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:    9  WEST END,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,24
UNUSED JUNIOR,3
STAFF,13
PSEUD,1
CARER,5
MINIBUS,7
CLASS VISITS,42
INTERNET USER,1
BOOKSTART,726
LIBRARY MAINTENANCE,1
PLAYGROUPS,1
UNUSED SURE START WESTGATE,4
HOUSEBOUND READER,1
UNUSED SURE START RIVERSIDE,83
UNUSED SURES COWGATE BLAKELAW,1
18+,1714
UNUSED 0-5,4
6-13,907
14-15,105
16-17,101
LEISUREPLUS CARD ADULT,3
VISUALLY IMPAIRED,46
NON AUDIO ADULT,892
NON AUDIO JUNIOR,260
- 12 -,
04/07/11                     Report: reg_active_borrow,ers2
Number of Borrowers        __________,
Active at this Branch:           4945,
----------,
- 13 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   10  ZBYKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
HOUSEBOUND READER,1
6-13,5
Number of Borrowers        __________,
Active at this Branch:              6,
----------,
- 14 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   11  NEWBIGGIN HALL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,15
UNUSED JUNIOR,2
STAFF,2
PSEUD,18
CARER,1
CLASS VISITS,10
BOOKSTART,172
LIBRARY MAINTENANCE,4
PLAYGROUPS,1
UNUSED NEWBIGGIN HALL EAZ,1
HOUSEBOUND READER,1
UNUSED SURE START NEWBIGGIN,28
UNUSED SURE START NORTH MOOR,1
18+,601
UNUSED 0-5,2
6-13,351
14-15,36
16-17,37
VISUALLY IMPAIRED,9
NON AUDIO ADULT,85
NON AUDIO JUNIOR,18
Number of Borrowers        __________,
Active at this Branch:           1395,
----------,
- 15 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   12  NEWBURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,19
UNUSED JUNIOR,1
STAFF,7
PSEUD,62
HOMES,10
CLASS VISITS,1
BOOKSTART,273
LIBRARY MAINTENANCE,2
UNUSED NEWBIGGIN HALL EAZ,1
18+,642
UNUSED 0-5,1
6-13,179
14-15,20
16-17,27
LEISUREPLUS CARD ADULT,3
VISUALLY IMPAIRED,12
NON AUDIO ADULT,69
NON AUDIO JUNIOR,17
Number of Borrowers        __________,
Active at this Branch:           1346,
----------,
- 16 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   13  BLAKELAW,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,12
PSEUD,1
CLASS VISITS,11
BOOKSTART,151
LIBRARY MAINTENANCE,3
UNUSED SURES COWGATE BLAKELAW,39
18+,241
UNUSED 0-5,2
6-13,232
14-15,18
16-17,27
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,8
NON AUDIO ADULT,61
NON AUDIO JUNIOR,19
Number of Borrowers        __________,
Active at this Branch:            826,
----------,
- 17 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   14  CRUDDAS PARK,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,13
STAFF,1
PSEUD,8
CLASS VISITS,21
BOOKSTART,77
UNUSED SURE START WESTGATE,8
UNUSED SURE START RIVERSIDE,4
18+,430
6-13,132
14-15,23
16-17,10
LEISUREPLUS CARD ADULT,5
VISUALLY IMPAIRED,17
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,112
NON AUDIO JUNIOR,28
Number of Borrowers        __________,
Active at this Branch:            890,
----------,
- 18 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   15  FAWDON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,4
PSEUD,6
CARER,1
CLASS VISITS,6
BOOKSTART,82
LIBRARY MAINTENANCE,1
UNUSED SURE START NORTH MOOR,14
18+,222
UNUSED 0-5,1
6-13,104
14-15,13
16-17,17
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,3
NON AUDIO ADULT,38
NON AUDIO JUNIOR,4
Number of Borrowers        __________,
Active at this Branch:            518,
----------,
- 19 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   16  ZWALKERVILLE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,7
18+,27
6-13,1
16-17,1
NON AUDIO ADULT,2
Number of Borrowers        __________,
Active at this Branch:             38,
----------,
- 20 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   17  ZSCOTSWOOD,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,3
18+,7
6-13,1
14-15,1
16-17,1
NON AUDIO ADULT,1
Number of Borrowers        __________,
Active at this Branch:             14,
----------,
- 21 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   18  ZMONTAGU,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,2
UNUSED JUNIOR,1
MINIBUS,1
18+,10
6-13,2
16-17,1
NON AUDIO ADULT,1
Number of Borrowers        __________,
Active at this Branch:             18,
----------,
- 22 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   19  DINNINGTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,1
STAFF,1
PSEUD,2
CLASS VISITS,6
BOOKSTART,44
LIBRARY MAINTENANCE,5
18+,201
6-13,81
14-15,6
16-17,7
VISUALLY IMPAIRED,5
NON AUDIO ADULT,10
NON AUDIO JUNIOR,1
Number of Borrowers        __________,
Active at this Branch:            370,
----------,
- 23 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   20  DENTON BURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,25
UNUSED JUNIOR,1
STAFF,8
PSEUD,5
MINIBUS,1
CLASS VISITS,9
BOOKSTART,330
UNUSED SURE START WESTGATE,1
HOUSEBOUND READER,2
UNUSED SURE START RIVERSIDE,20
LIFELONG LEARNING,1
18+,1176
UNUSED 0-5,1
6-13,361
14-15,37
16-17,48
LEISUREPLUS CARD ADULT,6
VISUALLY IMPAIRED,17
NON AUDIO ADULT,228
NON AUDIO JUNIOR,36
Number of Borrowers        __________,
Active at this Branch:           2313,
----------,
- 24 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   21  MOBILE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,5
PSEUD,1
CARER,1
CLASS VISITS,1
BOOKSTART,10
LIBRARY MAINTENANCE,1
18+,311
6-13,93
14-15,9
16-17,5
VISUALLY IMPAIRED,6
NON AUDIO ADULT,11
NON AUDIO JUNIOR,12
Number of Borrowers        __________,
Active at this Branch:            466,
----------,
- 25 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   23  MOORSIDE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,10
UNUSED JUNIOR,2
STAFF,3
PSEUD,2
CLASS VISITS,26
BOOKSTART,165
LIBRARY MAINTENANCE,1
UNUSED SURE START WESTGATE,6
UNUSED SURE START EAST,1
UNUSED SURE START FOSSWAY,1
UNUSED SURE START RIVERSIDE,7
18+,231
UNUSED 0-5,1
6-13,312
14-15,27
16-17,19
VISUALLY IMPAIRED,7
NON AUDIO ADULT,42
NON AUDIO JUNIOR,217
Number of Borrowers        __________,
Active at this Branch:           1080,
----------,
- 26 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   24  PRIORITY SERVICES,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,1
UNUSED TEMPORARY TICKET,3
STAFF,1
PSEUD,4
HOMES,106
BOOKSTART,6
LIBRARY MAINTENANCE,1
PLAYGROUPS,73
UNUSED SURE START FOSSWAY,1
HOUSEBOUND READER,461
18+,7
6-13,89
14-15,2
VISUALLY IMPAIRED,14
NON AUDIO ADULT,1
NON AUDIO JUNIOR,3
Number of Borrowers        __________,
Active at this Branch:            773,
----------,
- 27 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   27  PLAYGROUP,
,Number of
Borrower Category,Borrowers
-------- --------,---------
PSEUD,1
PLAYGROUPS,4
6-13,1
Number of Borrowers        __________,
Active at this Branch:              6,
----------,
- 28 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   28  LOCAL STUDIES,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,4
PSEUD,1
BOOKSTART,17
UNUSED SURE START EAST,1
18+,143
6-13,5
14-15,2
16-17,3
NON AUDIO ADULT,3
Number of Borrowers        __________,
Active at this Branch:            179,
----------,
- 29 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   30  ZBUSINESS & SCIENCE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
18+,2
Number of Borrowers        __________,
Active at this Branch:              2,
----------,
- 30 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   31  ZCITY INFORMATION SERVICE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
18+,2
Number of Borrowers        __________,
Active at this Branch:              2,
----------,
- 31 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   33  SUPPORT SERVICES,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,1
STAFF,1
PSEUD,3
CLASS VISITS,1
BOOKSTART,5
LIBRARY MAINTENANCE,18
18+,115
16-17,2
VISUALLY IMPAIRED,4
NON AUDIO ADULT,6
Number of Borrowers        __________,
Active at this Branch:            156,
----------,
- 32 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   35  EAST END,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,40
UNUSED JUNIOR,5
STAFF,16
UNUSED VIDEO,3
PSEUD,9
UNUSED BOOKFRIEND,1
MINIBUS,1
CLASS VISITS,48
BOOKSTART,634
LIBRARY MAINTENANCE,5
UNUSED SURE START EAST,28
UNUSED SURE START FOSSWAY,5
HOUSEBOUND READER,1
UNUSED SURE START RIVERSIDE,3
UNUSED SURE START NORTH MOOR,1
LIFELONG LEARNING,1
18+,3933
UNUSED 0-5,8
6-13,1099
14-15,126
16-17,139
LEISUREPLUS CARD ADULT,30
VISUALLY IMPAIRED,96
NON AUDIO ADULT,906
NON AUDIO JUNIOR,188
- 33 -,
04/07/11                     Report: reg_active_borrow,ers2
Number of Borrowers        __________,
Active at this Branch:           7326,
----------,
- 34 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   36  CITY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,144
UNUSED JUNIOR,4
UNUSED STUDENT,2
UNUSED TEMPORARY TICKET,1
UNUSED SUBSCRIPTION,1
STAFF,151
UNUSED VIDEO,6
PSEUD,67
CARER,3
MINIBUS,4
HOMES,1
UNUSED WORKER,4
CLASS VISITS,22
INTERNET USER,2
BOOKSTART,1565
LIBRARY MAINTENANCE,29
UNUSED SURE START WESTGATE,1
HOUSEBOUND READER,1
UNUSED SURE START RIVERSIDE,1
18+,25759
UNUSED 0-5,30
6-13,1681
14-15,370
16-17,871
XCHANGE PSEUDO,1
LEISUREPLUS CARD ADULT,104
- 35 -,
04/07/11                     Report: reg_active_borrow,ers2
VISUALLY IMPAIRED,271
LEISUREPLUS JUNIOR 6 to 15,3
NON AUDIO ADULT,9064
NON AUDIO JUNIOR,474
Number of Borrowers        __________,
Active at this Branch:          40637,
----------,
- 36 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   37  ZCITY MOBILE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,4
18+,40
6-13,2
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,1
NON AUDIO ADULT,1
Number of Borrowers        __________,
Active at this Branch:             49,
----------,
- 37 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   38  ZTOURIST INFORMATION CENTRE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,2
18+,147
6-13,5
16-17,1
VISUALLY IMPAIRED,5
NON AUDIO ADULT,9
Number of Borrowers        __________,
Active at this Branch:            169,
----------,
- 38 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   41  ZNEW CITY LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
BOOKSTART,1
18+,57
UNUSED 0-5,1
6-13,5
16-17,2
VISUALLY IMPAIRED,1
NON AUDIO ADULT,1
Number of Borrowers        __________,
Active at this Branch:             68,
----------,
- 39 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   44  ZNEW BENWELL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
18+,1
Number of Borrowers        __________,
Active at this Branch:              1,
----------,
- 40 -,
04/07/11                     Report: reg_active_borrow,ers2
Registration Branch:   99  ZOLD CITY STOCK,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,35
UNUSED STUDENT,6
UNUSED SUBSCRIPTION,1
STAFF,30
PSEUD,21
MINIBUS,1
UNUSED WORKER,2
18+,156
6-13,4
14-15,1
16-17,3
VISUALLY IMPAIRED,2
NON AUDIO ADULT,7
Number of Borrowers        __________,
Active at this Branch:            269,
----------,
