Number of Borrowers active on 04/01/05        __________,
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,3152
JUNIOR,1209
TEMPORARY TICKET,10
SUBSCRIPTION,6
STAFF,10
VIDEO,1058
PSEUD,4
CHILDMINDER,1
MINIBUS,1
WORKER,8
CLASS VISITS,29
BORN TO READ,283
EAZ BORN TO READ,2
LIBRARY MAINTENANCE,14
Dfee BORN TO READ,1
DENTON PARK EAZ,5
SURE START WESTGATE,1
SURE START EAST,1
READING SCHEME,1
SURE START ARMSTRONG,3
SURE START COWGATE AND BLAKELAW,7
SURE START NEWBIGGIN HALL,5
SURE START NORTH MOOR,1
LIFELONG LEARNING,4
18+,1673
0-5,20
6-13,409
14-15,68
16-17,51
Number of Borrowers        __________,
Active at this Branch:           8037,
----------,
- 3 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,3482
JUNIOR,1139
STUDENT,7
TEMPORARY TICKET,16
SUBSCRIPTION,6
STAFF,8
VIDEO,9
PSEUD,2
CHILDMINDER,7
MINIBUS,25
WORKER,128
CORPORATE,1
CLASS VISITS,7
BORN TO READ,303
LIBRARY MAINTENANCE,13
Dfee BORN TO READ,2
SURE START EAST,2
HOUSEBOUND READER,1
SURE START NORTH MOOR,31
18+,1923
0-5,40
13-Jun,404
14-15,77
16-17,62
Number of Borrowers        __________,
Active at this Branch:           7695,
----------,
- 5 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1533
JUNIOR,691
STUDENT,1
TEMPORARY TICKET,1
STAFF,4
VIDEO,8
PSEUD,9
CHILDMINDER,2
BOOKFRIEND,3
WORKER,4
CLASS VISITS,3
BORN TO READ,51
EAZ BORN TO READ,5
LIBRARY MAINTENANCE,2
PLAYGROUPS,1
SURE START WESTGATE,4
SURE START EAST,3
SURE START FOSSWAY,2
READING SCHEME,2
SURE START ARMSTRONG,5
SURE START COWGATE AND BLAKELAW,6
SURE START NEWBIGGIN HALL,4
SURE START NORTH MOOR,1
LIFELONG LEARNING,1
18+,714
0-5,12
13-Jun,243
14-15,51
16-17,48
Number of Borrowers        __________,
Active at this Branch:           3414,
----------,
- 7 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1664
JUNIOR,488
STUDENT,2
TEMPORARY TICKET,2
SUBSCRIPTION,1
STAFF,6
VIDEO,8
PSEUD,6
CHILDMINDER,1
MINIBUS,1
WORKER,19
CLASS VISITS,3
BORN TO READ,202
EAZ BORN TO READ,8
LIBRARY MAINTENANCE,7
PLAYGROUPS,1
Dfee BORN TO READ,2
SAINSBURYS BORN TO READ,24
SURE START WESTGATE,13
SURE START EAST,4
SURE START FOSSWAY,1
SURE START ARMSTRONG,5
SURE START COWGATE AND BLAKELAW,4
SURE START NORTH MOOR,4
LIFELONG LEARNING,1
18+,971
0-5,49
13-Jun,135
14-15,16
16-17,14
Number of Borrowers        __________,
Active at this Branch:           3662,
----------,
- 9 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,652
JUNIOR,332
STAFF,3
VIDEO,2
CHILDMINDER,4
MINIBUS,11
CORPORATE,1
CLASS VISITS,11
BORN TO READ,124
LIBRARY MAINTENANCE,3
SURE START ARMSTRONG,1
SURE START COWGATE AND BLAKELAW,7
SURE START NORTH MOOR,171
18+,359
0-5,5
13-Jun,163
14-15,39
16-17,47
Number of Borrowers        __________,
Active at this Branch:           1935,
----------,
- 10 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,970
JUNIOR,325
STAFF,3
VIDEO,4
PSEUD,3
MINIBUS,6
WORKER,2
CLASS VISITS,8
BORN TO READ,71
SURE START EAST,84
SURE START FOSSWAY,65
SURE START ARMSTRONG,1
SURE START NORTH MOOR,3
18+,345
0-5,3
13-Jun,142
14-15,26
16-17,12
Number of Borrowers        __________,
Active at this Branch:           2073,
----------,
- 11 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,827
JUNIOR,298
STUDENT,1
TEMPORARY TICKET,4
STAFF,3
VIDEO,4
PSEUD,3
CHILDMINDER,5
MINIBUS,19
WORKER,3
CLASS VISITS,1
BORN TO READ,34
READING SCHEME,1
18+,286
0-5,8
13-Jun,71
14-15,21
16-17,17
Number of Borrowers        __________,
Active at this Branch:           1606,
----------,
- 12 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:    9  BENWELL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,787
JUNIOR,458
STAFF,2
VIDEO,4
PSEUD,3
CHILDMINDER,1
BOOKFRIEND,1
MINIBUS,10
WORKER,3
CLASS VISITS,8
BORN TO READ,40
EAZ BORN TO READ,1
LIBRARY MAINTENANCE,1
PLAYGROUPS,1
SURE START WESTGATE,7
SURE START EAST,1
SURE START ARMSTRONG,185
SURE START COWGATE AND BLAKELAW,3
SURE START NEWBIGGIN HALL,2
18+,379
0-5,6
13-Jun,194
14-15,38
16-17,31
- 13 -,
04/01/05                     Report: reg_active_borrow,ers
Number of Borrowers        __________,
Active at this Branch:           2166,
----------,
- 14 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:   10  BYKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
BORN TO READ,11
SURE START WESTGATE,11
SURE START EAST,5
SURE START FOSSWAY,6
HOUSEBOUND READER,3
SURE START ARMSTRONG,11
SURE START COWGATE AND BLAKELAW,3
SURE START NEWBIGGIN HALL,2
SURE START NORTH MOOR,45
Number of Borrowers        __________,
Active at this Branch:             97,
----------,
- 15 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:   11  NEWBIGGIN HALL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,533
JUNIOR,272
TEMPORARY TICKET,1
SUBSCRIPTION,1
STAFF,1
VIDEO,8
PSEUD,2
MINIBUS,1
WORKER,5
CLASS VISITS,11
BORN TO READ,94
LIBRARY MAINTENANCE,2
NEWBIGGIN HALL EAZ,1
SURE START ARMSTRONG,1
SURE START COWGATE AND BLAKELAW,8
SURE START NEWBIGGIN HALL,111
SURE START NORTH MOOR,2
LIFELONG LEARNING,1
18+,232
0-5,2
13-Jun,94
14-15,18
16-17,9
Number of Borrowers        __________,
Active at this Branch:           1410,
----------,
- 16 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:   12  NEWBURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,568
JUNIOR,274
UNREGISTERED BORROWER,1
VIDEO,4
CLASS VISITS,4
BORN TO READ,65
LIBRARY MAINTENANCE,2
DENTON PARK EAZ,3
NEWBIGGIN HALL EAZ,2
SURE START WESTGATE,1
READING SCHEME,1
SURE START ARMSTRONG,1
18+,227
0-5,5
13-Jun,84
14-15,11
16-17,4
Number of Borrowers        __________,
Active at this Branch:           1257,
----------,
- 17 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:   13  BLAKELAW,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,147
JUNIOR,117
STAFF,1
MINIBUS,1
WORKER,3
CLASS VISITS,7
BORN TO READ,23
EAZ BORN TO READ,2
BLAKELAW EAZ,2
LIBRARY MAINTENANCE,4
READING SCHEME,1
HOUSEBOUND READER,1
SURE START ARMSTRONG,1
SURE START COWGATE AND BLAKELAW,42
SURE START NEWBIGGIN HALL,2
18+,101
0-5,7
13-Jun,68
14-15,12
16-17,6
Number of Borrowers        __________,
Active at this Branch:            548,
----------,
- 18 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:   14  CRUDDAS PARK,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,433
JUNIOR,131
SUBSCRIPTION,1
STAFF,1
VIDEO,2
WORKER,7
CLASS VISITS,5
BORN TO READ,62
SURE START WESTGATE,96
READING SCHEME,1
SURE START ARMSTRONG,10
LIFELONG LEARNING,1
18+,216
0-5,1
13-Jun,59
14-15,10
16-17,7
Number of Borrowers        __________,
Active at this Branch:           1043,
----------,
- 19 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:   15  FAWDON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,225
JUNIOR,132
PSEUD,1
CLASS VISITS,7
INTERNET USER,1
LIBRARY MAINTENANCE,1
SURE START NORTH MOOR,4
18+,69
0-5,3
13-Jun,44
14-15,3
16-17,3
Number of Borrowers        __________,
Active at this Branch:            493,
----------,
- 20 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:   16  WALKERVILLE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,69
JUNIOR,27
STAFF,1
PSEUD,2
18+,22
0-5,1
13-Jun,4
14-15,1
16-17,1
Number of Borrowers        __________,
Active at this Branch:            128,
----------,
- 21 -,
04/01/05                     Report: reg_active_borrow,ers
Registration Branch:   17  SCOTSWOOD,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,20
JUNIOR,24
WORKER,2
18+,12
13-Jun,6
14-15,1
Number of Borrowers        __________,
Active at this Branch:             65,
----------,
- 22 -,
