28/09/11                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,36
UNUSED JUNIOR,2
EXPIRED BORROWERS,1119
STAFF,22
PSEUD,5
UNUSED BOOKFRIEND,1
MINIBUS,2
HOMES,1
CLASS VISITS,28
INTERNET USER,1
BOOKSTART,541
LIBRARY MAINTENANCE,8
UNUSED SURES COWGATE BLAKELAW,1
UNUSED SURE START NEWBIGGIN,1
18+,3162
UNUSED 0-5,4
6-13,707
14-15,80
16-17,86
LEISUREPLUS CARD ADULT,23
VISUALLY IMPAIRED,57
NON AUDIO ADULT,406
NON AUDIO JUNIOR,61
Number of Borrowers        __________,
Active at this Branch:           6354,
----------,
- 2 -,
28/09/11                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,28
UNUSED JUNIOR,4
EXPIRED BORROWERS,1688
STAFF,19
PSEUD,7
CARER,7
UNUSED BOOKFRIEND,1
MINIBUS,18
CLASS VISITS,40
BOOKSTART,894
LIBRARY MAINTENANCE,5
PLAYGROUPS,2
HOUSEBOUND READER,1
UNUSED SURE START NORTH MOOR,20
LIFELONG LEARNING,5
18+,4252
UNUSED 0-5,2
6-13,1007
14-15,138
16-17,135
LEISUREPLUS CARD ADULT,21
VISUALLY IMPAIRED,94
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,473
NON AUDIO JUNIOR,45
Number of Borrowers        __________,
Active at this Branch:           8907,
----------,
- 4 -,
28/09/11                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,23
EXPIRED BORROWERS,714
STAFF,10
PSEUD,8
UNUSED BOOKFRIEND,1
MINIBUS,1
CLASS VISITS,10
BOOKSTART,416
UNUSED EAZ BORN TO READ,1
LIBRARY MAINTENANCE,1
PLAYGROUPS,4
UNUSED SURE START WESTGATE,2
HOUSEBOUND READER,2
UNUSED SURE START RIVERSIDE,2
UNUSED SURES COWGATE BLAKELAW,7
LIFELONG LEARNING,9
18+,1519
UNUSED 0-5,5
6-13,554
14-15,82
16-17,97
LEISUREPLUS CARD ADULT,9
VISUALLY IMPAIRED,42
NON AUDIO ADULT,158
NON AUDIO JUNIOR,49
Number of Borrowers        __________,
Active at this Branch:           3726,
----------,
- 6 -,
28/09/11                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,26
EXPIRED BORROWERS,728
STAFF,6
PSEUD,6
CLASS VISITS,2
BOOKSTART,193
LIBRARY MAINTENANCE,2
18+,1671
UNUSED 0-5,1
6-13,386
14-15,32
16-17,32
LEISUREPLUS CARD ADULT,5
VISUALLY IMPAIRED,29
NON AUDIO ADULT,281
NON AUDIO JUNIOR,8
Number of Borrowers        __________,
Active at this Branch:           3408,
----------,
- 7 -,
28/09/11                     Report: reg_active_borrow,ers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,15
UNUSED JUNIOR,5
EXPIRED BORROWERS,493
STAFF,13
PSEUD,2
CARER,8
MINIBUS,5
CLASS VISITS,9
BOOKSTART,322
LIBRARY MAINTENANCE,10
UNUSED SURES COWGATE BLAKELAW,2
UNUSED SURE START NORTH MOOR,66
18+,1025
UNUSED 0-5,1
6-13,380
14-15,43
16-17,55
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,42
LEISUREPLUS JUNIOR 16-17,1
NON AUDIO ADULT,218
NON AUDIO JUNIOR,42
Number of Borrowers        __________,
Active at this Branch:           2758,
----------,
- 8 -,
28/09/11                     Report: reg_active_borrow,ers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,10
UNUSED JUNIOR,1
EXPIRED BORROWERS,449
STAFF,2
PSEUD,3
CARER,2
CLASS VISITS,26
BOOKSTART,408
LIBRARY MAINTENANCE,5
PLAYGROUPS,3
UNUSED SURE START EAST,26
UNUSED SURE START FOSSWAY,4
18+,840
UNUSED 0-5,1
6-13,263
14-15,33
16-17,42
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,39
NON AUDIO ADULT,125
NON AUDIO JUNIOR,34
Number of Borrowers        __________,
Active at this Branch:           2318,
----------,
- 9 -,
28/09/11                     Report: reg_active_borrow,ers2
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,17
UNUSED JUNIOR,1
EXPIRED BORROWERS,389
STAFF,3
PSEUD,4
CARER,1
MINIBUS,5
CLASS VISITS,8
BOOKSTART,399
LIBRARY MAINTENANCE,2
PLAYGROUPS,1
18+,884
UNUSED 0-5,3
6-13,269
14-15,28
16-17,41
VISUALLY IMPAIRED,20
LEISUREPLUS JUNIOR 16-17,1
NON AUDIO ADULT,66
NON AUDIO JUNIOR,15
Number of Borrowers        __________,
Active at this Branch:           2157,
----------,
- 10 -,
28/09/11                     Report: reg_active_borrow,ers2
Registration Branch:    9  WEST END,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,13
UNUSED JUNIOR,3
EXPIRED BORROWERS,815
STAFF,13
PSEUD,3
CARER,3
MINIBUS,5
CLASS VISITS,17
INTERNET USER,1
BOOKSTART,698
UNUSED SURE START WESTGATE,1
UNUSED SURE START RIVERSIDE,45
UNUSED SURES COWGATE BLAKELAW,1
18+,1382
UNUSED 0-5,2
6-13,608
14-15,81
16-17,75
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,45
NON AUDIO ADULT,745
NON AUDIO JUNIOR,229
Number of Borrowers        __________,
Active at this Branch:           4787,
----------,
- 11 -,
28/09/11                     Report: reg_active_borrow,ers2
Registration Branch:   10  ZBYKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
EXPIRED BORROWERS,2
6-13,2
Number of Borrowers        __________,
Active at this Branch:              4,
----------,
- 12 -,
28/09/11                     Report: reg_active_borrow,ers2
Registration Branch:   11  NEWBIGGIN HALL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,9
UNUSED JUNIOR,4
EXPIRED BORROWERS,297
