Number of Active borrowers on 16/04/07 ,
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,186
JUNIOR,23
TEMPORARY TICKET,12
STAFF,15
VIDEO,2
PSEUD,3
CARER,4
BOOKFRIEND,6
WORKER,1
CLASS VISITS,46
BOOKSTART,558
EAZ BORN TO READ,1
LIBRARY MAINTENANCE,8
PLAYGROUPS,1
SURE START WESTGATE,3
HOUSEBOUND READER,1
SURE START ARMSTRONG,4
SURE START COWGATE AND BLAKELAW,4
SURE START NEWBIGGIN HALL,18
SURE START NORTH MOOR,1
18+,3520
0-5,12
6-13,869
14-15,73
16-17,72
Number of Borrowers        __________,
Active at this Branch:           5443,
----------,
- 3 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,163
JUNIOR,19
TEMPORARY TICKET,8
STAFF,11
PSEUD,4
CARER,4
MINIBUS,24
HOMES,2
WORKER,1
CORPORATE,1
CLASS VISITS,4
BOOKSTART,614
LIBRARY MAINTENANCE,15
RESERVATIONS,1
SURE START ARMSTRONG,1
SURE START NEWBIGGIN HALL,1
SURE START NORTH MOOR,36
18+,3339
0-5,4
6-13,739
14-15,77
16-17,67
Number of Borrowers        __________,
Active at this Branch:           5135,
----------,
- 4 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,163
JUNIOR,18
TEMPORARY TICKET,84
STAFF,9
PSEUD,4
CARER,1
BOOKFRIEND,2
MINIBUS,2
CLASS VISITS,21
BOOKSTART,483
EAZ BORN TO READ,1
LIBRARY MAINTENANCE,3
SURE START WESTGATE,26
SURE START EAST,3
SURE START FOSSWAY,2
SURE START ARMSTRONG,35
SURE START COWGATE AND BLAKELAW,23
SURE START NEWBIGGIN HALL,1
SURE START NORTH MOOR,3
18+,2079
0-5,8
6-13,699
14-15,88
16-17,93
Number of Borrowers        __________,
Active at this Branch:           3851,
----------,
- 6 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,100
JUNIOR,17
TEMPORARY TICKET,17
STAFF,9
PSEUD,8
CLASS VISITS,6
BOOKSTART,321
EAZ BORN TO READ,1
LIBRARY MAINTENANCE,7
PLAYGROUPS,1
SAINSBURYS BORN TO READ,1
SURE START WESTGATE,2
SURE START EAST,1
SURE START FOSSWAY,1
SURE START NEWBIGGIN HALL,1
SURE START NORTH MOOR,2
18+,2823
0-5,9
6-13,477
14-15,47
16-17,38
Number of Borrowers        __________,
Active at this Branch:           3889,
----------,
- 7 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,35
JUNIOR,8
TEMPORARY TICKET,2
STAFF,2
CARER,3
BOOKFRIEND,2
MINIBUS,8
CLASS VISITS,13
BOOKSTART,137
LIBRARY MAINTENANCE,8
PLAYGROUPS,1
SURE START WESTGATE,1
SURE START COWGATE AND BLAKELAW,8
SURE START NORTH MOOR,194
18+,1300
0-5,2
6-13,490
14-15,51
16-17,62
Number of Borrowers        __________,
Active at this Branch:           2327,
----------,
- 8 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,49
JUNIOR,8
TEMPORARY TICKET,8
STAFF,3
PSEUD,1
WORKER,1
CLASS VISITS,10
BOOKSTART,102
LIBRARY MAINTENANCE,4
SURE START EAST,174
SURE START FOSSWAY,85
SURE START NORTH MOOR,1
18+,1030
0-5,5
6-13,300
14-15,27
16-17,29
Number of Borrowers        __________,
Active at this Branch:           1837,
----------,
- 9 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,140
JUNIOR,30
STUDENT,1
STAFF,3
PSEUD,11
CARER,3
MINIBUS,16
WORKER,1
CLASS VISITS,1
BOOKSTART,152
PLAYGROUPS,1
18+,647
0-5,5
6-13,155
14-15,27
16-17,20
Number of Borrowers        __________,
Active at this Branch:           1213,
----------,
- 10 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:    8  ZHEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1
Number of Borrowers        __________,
Active at this Branch:              1,
----------,
- 11 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:    9  BENWELL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,26
JUNIOR,15
STAFF,4
PSEUD,1
CARER,1
MINIBUS,13
CLASS VISITS,13
BOOKSTART,88
LIBRARY MAINTENANCE,2
PLAYGROUPS,1
SURE START WESTGATE,31
SURE START EAST,1
SURE START ARMSTRONG,312
SURE START COWGATE AND BLAKELAW,2
SURE START NORTH MOOR,1
18+,1032
0-5,2
6-13,469
14-15,76
16-17,58
Number of Borrowers        __________,
Active at this Branch:           2148,
----------,
- 12 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   10  ZBYKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
BOOKSTART,2
HOUSEBOUND READER,2
SURE START NEWBIGGIN HALL,1
SURE START NORTH MOOR,2
6-13,4
Number of Borrowers        __________,
Active at this Branch:             11,
----------,
- 13 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   11  NEWBIGGIN HALL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,29
JUNIOR,2
TEMPORARY TICKET,3
STAFF,3
CLASS VISITS,5
BOOKSTART,75
LIBRARY MAINTENANCE,1
HOUSEBOUND READER,1
SURE START COWGATE AND BLAKELAW,6
SURE START NEWBIGGIN HALL,111
SURE START NORTH MOOR,7
18+,601
0-5,4
6-13,271
14-15,21
16-17,21
Number of Borrowers        __________,
Active at this Branch:           1161,
----------,
- 14 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   12  NEWBURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,55
JUNIOR,10
STAFF,2
PSEUD,14
CLASS VISITS,1
BOOKSTART,166
LIBRARY MAINTENANCE,1
Dfee BORN TO READ,1
DENTON PARK EAZ,1
SURE START WESTGATE,1
READING SCHEME,3
SURE START ARMSTRONG,3
SURE START COWGATE AND BLAKELAW,1
18+,568
0-5,2
6-13,172
14-15,24
16-17,26
Number of Borrowers        __________,
Active at this Branch:           1051,
----------,
- 15 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   13  BLAKELAW,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,20
JUNIOR,11
TEMPORARY TICKET,1
STAFF,1
CLASS VISITS,7
BOOKSTART,64
LIBRARY MAINTENANCE,3
SURE START ARMSTRONG,1
SURE START COWGATE AND BLAKELAW,164
SURE START NORTH MOOR,4
18+,255
0-5,2
6-13,209
14-15,22
16-17,14
Number of Borrowers        __________,
Active at this Branch:            778,
----------,
- 16 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   14  CRUDDAS PARK,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,14
JUNIOR,2
TEMPORARY TICKET,7
PSEUD,5
CLASS VISITS,13
BOOKSTART,35
SURE START WESTGATE,76
SURE START ARMSTRONG,11
SURE START NORTH MOOR,1
18+,448
6-13,136
14-15,7
16-17,5
Number of Borrowers        __________,
Active at this Branch:            760,
----------,
- 17 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   15  FAWDON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,22
JUNIOR,4
CLASS VISITS,6
BOOKSTART,16
LIBRARY MAINTENANCE,1
SURE START NORTH MOOR,46
18+,228
6-13,97
14-15,6
16-17,5
Number of Borrowers        __________,
Active at this Branch:            431,
----------,
- 18 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   16  ZWALKERVILLE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,8
WORKER,1
BOOKSTART,2
18+,34
6-13,7
Number of Borrowers        __________,
Active at this Branch:             52,
----------,
- 19 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   17  ZSCOTSWOOD,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1
READING SCHEME,1
18+,9
6-13,2
Number of Borrowers        __________,
Active at this Branch:             13,
----------,
- 20 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   18  ZMONTAGU,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,2
MINIBUS,1
18+,20
6-13,7
14-15,1
16-17,1
Number of Borrowers        __________,
Active at this Branch:             32,
----------,
- 21 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   19  DINNINGTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,6
JUNIOR,2
BOOKFRIEND,1
CLASS VISITS,5
BOOKSTART,32
LIBRARY MAINTENANCE,2
18+,176
0-5,1
6-13,48
14-15,9
16-17,6
Number of Borrowers        __________,
Active at this Branch:            288,
----------,
- 22 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   20  DENTON BURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,95
JUNIOR,12
TEMPORARY TICKET,9
STAFF,7
PSEUD,1
CARER,1
BOOKFRIEND,1
MINIBUS,7
CLASS VISITS,7
BOOKSTART,238
SURE START WESTGATE,1
HOUSEBOUND READER,1
SURE START ARMSTRONG,47
18+,1156
0-5,1
6-13,337
14-15,33
16-17,20
Number of Borrowers        __________,
Active at this Branch:           1974,
----------,
- 23 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   21  MOBILE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,9
JUNIOR,2
STAFF,1
PSEUD,1
CARER,1
CLASS VISITS,4
BOOKSTART,11
SURE START COWGATE AND BLAKELAW,1
SURE START NORTH MOOR,1
18+,411
6-13,108
14-15,8
16-17,1
Number of Borrowers        __________,
Active at this Branch:            559,
----------,
- 24 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   23  MOORSIDE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,15
JUNIOR,9
TEMPORARY TICKET,1
PSEUD,2
CARER,2
CLASS VISITS,56
BOOKSTART,67
LIBRARY MAINTENANCE,1
SURE START WESTGATE,62
SURE START ARMSTRONG,4
18+,218
0-5,5
6-13,233
14-15,25
16-17,11
Number of Borrowers        __________,
Active at this Branch:            711,
----------,
- 25 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   24  PRIORITY SERVICES,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,2
JUNIOR,2
TEMPORARY TICKET,1
STAFF,2
PSEUD,7
HOMES,131
CLASS VISITS,1
BOOKSTART,17
LIBRARY MAINTENANCE,2
PLAYGROUPS,42
SURE START EAST,1
HOUSEBOUND READER,578
SURE START ARMSTRONG,2
SURE START COWGATE AND BLAKELAW,4
SURE START NORTH MOOR,1
LIFELONG LEARNING,2
18+,5
6-13,62
Number of Borrowers        __________,
Active at this Branch:            862,
----------,
- 26 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   28  LOCAL STUDIES,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,31
JUNIOR,1
UNREGISTERED BORROWER,1
TEMPORARY TICKET,11
STAFF,1
BOOKSTART,1
18+,155
0-5,1
16-17,2
Number of Borrowers        __________,
Active at this Branch:            204,
----------,
- 27 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   30  ZBUSINESS & SCIENCE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
18+,3
Number of Borrowers        __________,
Active at this Branch:              3,
----------,
- 28 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   31  ZCITY INFORMATION SERVICE,
,Number of
Borrower Category,Borrowers
-------- --------,---------
18+,3
Number of Borrowers        __________,
Active at this Branch:              3,
----------,
- 29 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   33  SUPPORT SERVICES,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,1
JUNIOR,1
STAFF,1
PSEUD,8
LIBRARY MAINTENANCE,31
HOUSEBOUND READER,1
Number of Borrowers        __________,
Active at this Branch:             43,
----------,
- 30 -,
01/10/07                     Report: reg_active_borrow,ers
Registration Branch:   35  EAST END,
,Number of
Borrower Category,Borrowers
-------- --------,---------
ADULT,109
JUNIOR,31
TEMPORARY TICKET,284
STAFF,9
VIDEO,3
PSEUD,13
CARER,3
MINIBUS,3
CLASS VISITS,18
BOOKSTART,491
LIBRARY MAINTENANCE,4
PLAYGROUPS,2
SURE START WESTGATE,2
SURE START EAST,177
