01/08/11                     Report: reg_active_borrow,ers2
Registration Branch:    1  OUTER WEST LIBRARY,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,49
UNUSED JUNIOR,4
UNUSED TEMPORARY TICKET,1
STAFF,21
UNUSED VIDEO,3
PSEUD,8
CARER,1
UNUSED BOOKFRIEND,1
MINIBUS,2
HOMES,1
CLASS VISITS,33
INTERNET USER,1
BOOKSTART,611
LIBRARY MAINTENANCE,9
UNUSED SURES COWGATE BLAKELAW,4
UNUSED SURE START NEWBIGGIN,2
18+,3843
UNUSED 0-5,7
6-13,938
14-15,90
16-17,115
LEISUREPLUS CARD ADULT,26
VISUALLY IMPAIRED,53
LEISUREPLUS JUNIOR 6 to 15,1
NON AUDIO ADULT,435
NON AUDIO JUNIOR,89
Number of Borrowers        __________,
Active at this Branch:           6348,
----------,
- 3 -,
01/08/11                     Report: reg_active_borrow,ers2
Registration Branch:    2  GOSFORTH,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,36
UNUSED JUNIOR,6
STAFF,18
PSEUD,10
CARER,7
UNUSED BOOKFRIEND,1
MINIBUS,23
UNUSED WORKER,1
CLASS VISITS,36
BOOKSTART,1003
LIBRARY MAINTENANCE,9
PLAYGROUPS,2
UNUSED SURE START NORTH MOOR,26
LIFELONG LEARNING,3
18+,5364
UNUSED 0-5,7
6-13,1313
14-15,163
16-17,188
LEISUREPLUS CARD ADULT,27
VISUALLY IMPAIRED,94
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,572
NON AUDIO JUNIOR,56
Number of Borrowers        __________,
Active at this Branch:           8967,
----------,
- 5 -,
01/08/11                     Report: reg_active_borrow,ers2
Registration Branch:    3  FENHAM,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,33
UNUSED JUNIOR,3
UNUSED TEMPORARY TICKET,1
STAFF,10
PSEUD,7
CARER,1
UNUSED BOOKFRIEND,2
MINIBUS,1
CLASS VISITS,20
BOOKSTART,487
LIBRARY MAINTENANCE,5
PLAYGROUPS,3
UNUSED SURE START WESTGATE,5
HOUSEBOUND READER,2
UNUSED SURE START RIVERSIDE,3
UNUSED SURES COWGATE BLAKELAW,7
LIFELONG LEARNING,9
18+,1883
UNUSED 0-5,8
6-13,687
14-15,104
16-17,113
LEISUREPLUS CARD ADULT,9
VISUALLY IMPAIRED,43
NON AUDIO ADULT,198
NON AUDIO JUNIOR,61
Number of Borrowers        __________,
Active at this Branch:           3705,
----------,
- 7 -,
01/08/11                     Report: reg_active_borrow,ers2
Registration Branch:    4  JESMOND,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,32
UNUSED JUNIOR,2
STAFF,6
PSEUD,9
CLASS VISITS,5
BOOKSTART,218
LIBRARY MAINTENANCE,8
18+,2166
UNUSED 0-5,3
6-13,511
14-15,47
16-17,39
LEISUREPLUS CARD ADULT,7
VISUALLY IMPAIRED,32
NON AUDIO ADULT,372
NON AUDIO JUNIOR,9
Number of Borrowers        __________,
Active at this Branch:           3466,
----------,
- 8 -,
01/08/11                     Report: reg_active_borrow,ers2
Registration Branch:    5  KENTON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,21
UNUSED JUNIOR,5
STAFF,12
PSEUD,2
CARER,8
MINIBUS,6
CLASS VISITS,6
BOOKSTART,335
LIBRARY MAINTENANCE,15
PLAYGROUPS,1
UNUSED SURES COWGATE BLAKELAW,2
UNUSED SURE START NORTH MOOR,83
18+,1256
UNUSED 0-5,1
6-13,510
14-15,47
16-17,62
LEISUREPLUS CARD ADULT,3
VISUALLY IMPAIRED,46
LEISUREPLUS JUNIOR 16-17,1
LEISUREPLUS JUNIOR 6 to 15,2
NON AUDIO ADULT,260
NON AUDIO JUNIOR,56
Number of Borrowers        __________,
Active at this Branch:           2740,
----------,
- 9 -,
01/08/11                     Report: reg_active_borrow,ers2
Registration Branch:    6  WALKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,16
UNUSED JUNIOR,2
STAFF,2
PSEUD,3
CARER,2
CLASS VISITS,32
BOOKSTART,414
LIBRARY MAINTENANCE,7
PLAYGROUPS,4
UNUSED SURE START EAST,30
UNUSED SURE START FOSSWAY,3
LIFELONG LEARNING,1
18+,1067
UNUSED 0-5,2
6-13,414
14-15,41
16-17,49
LEISUREPLUS CARD ADULT,2
VISUALLY IMPAIRED,39
NON AUDIO ADULT,141
NON AUDIO JUNIOR,56
Number of Borrowers        __________,
Active at this Branch:           2327,
----------,
- 10 -,
01/08/11                     Report: reg_active_borrow,ers2
Registration Branch:    7  HIGH HEATON,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,20
UNUSED JUNIOR,1
STAFF,4
PSEUD,4
CARER,1
MINIBUS,8
CLASS VISITS,14
BOOKSTART,404
LIBRARY MAINTENANCE,2
PLAYGROUPS,1
18+,1125
UNUSED 0-5,4
6-13,341
14-15,36
16-17,52
LEISUREPLUS CARD ADULT,1
VISUALLY IMPAIRED,20
LEISUREPLUS JUNIOR 16-17,1
NON AUDIO ADULT,70
NON AUDIO JUNIOR,11
Number of Borrowers        __________,
Active at this Branch:           2120,
----------,
- 11 -,
01/08/11                     Report: reg_active_borrow,ers2
Registration Branch:    9  WEST END,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,23
UNUSED JUNIOR,3
STAFF,13
PSEUD,3
CARER,5
MINIBUS,7
CLASS VISITS,38
INTERNET USER,1
BOOKSTART,725
LIBRARY MAINTENANCE,1
PLAYGROUPS,1
UNUSED SURE START WESTGATE,4
HOUSEBOUND READER,1
UNUSED SURE START RIVERSIDE,64
UNUSED SURES COWGATE BLAKELAW,1
18+,1699
UNUSED 0-5,4
6-13,808
14-15,94
16-17,102
LEISUREPLUS CARD ADULT,3
VISUALLY IMPAIRED,46
NON AUDIO ADULT,881
NON AUDIO JUNIOR,253
- 12 -,
01/08/11                     Report: reg_active_borrow,ers2
Number of Borrowers        __________,
Active at this Branch:           4780,
----------,
- 13 -,
01/08/11                     Report: reg_active_borrow,ers2
Registration Branch:   10  ZBYKER,
,Number of
Borrower Category,Borrowers
-------- --------,---------
HOUSEBOUND READER,1
6-13,6
Number of Borrowers        __________,
Active at this Branch:              7,
----------,
- 14 -,
01/08/11                     Report: reg_active_borrow,ers2
Registration Branch:   11  NEWBIGGIN HALL,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,14
UNUSED JUNIOR,3
STAFF,3
PSEUD,18
CARER,1
CLASS VISITS,8
BOOKSTART,161
LIBRARY MAINTENANCE,4
PLAYGROUPS,1
HOUSEBOUND READER,1
UNUSED SURE START NEWBIGGIN,19
18+,598
UNUSED 0-5,2
6-13,325
14-15,37
16-17,37
VISUALLY IMPAIRED,9
NON AUDIO ADULT,90
NON AUDIO JUNIOR,21
Number of Borrowers        __________,
Active at this Branch:           1352,
----------,
- 15 -,
01/08/11                     Report: reg_active_borrow,ers2
Registration Branch:   12  NEWBURN,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,20
UNUSED JUNIOR,1
STAFF,7
PSEUD,62
HOMES,10
CLASS VISITS,1
BOOKSTART,271
LIBRARY MAINTENANCE,2
UNUSED NEWBIGGIN HALL EAZ,1
18+,640
UNUSED 0-5,1
6-13,192
14-15,20
16-17,27
LEISUREPLUS CARD ADULT,3
VISUALLY IMPAIRED,12
NON AUDIO ADULT,67
NON AUDIO JUNIOR,19
Number of Borrowers        __________,
Active at this Branch:           1356,
----------,
- 16 -,
01/08/11                     Report: reg_active_borrow,ers2
Registration Branch:   13  BLAKELAW,
,Number of
Borrower Category,Borrowers
-------- --------,---------
UNUSED ADULT,13
PSEUD,1
CLASS VISITS,11
BOOKSTART,160
